generation,maxEv,aveEv,aveEvNotOne
88,5980,4158,5543.67
89,5980,4451.62,5478.69
90,5980,4223.25,5197.62
91,5980,4704.31,5376.21
92,5980,5070.75,5408.73
93,5980,4329.62,5328.54
94,5980,4526.06,5570.31
95,5980,3358.5,5373
96,5980,3111.62,4978
97,5980,3512.5,4683
98,5980,4003.5,4927.15
99,5980,2856.25,5077
100,5980,4397.62,5025.71
101,5980,4672.94,4984.4
102,5980,5042.44,5378.53
103,5980,4565,5618.23
104,5980,4777.44,5459.79
105,5980,3347.06,5949.56
106,5980,4237.06,5649.08
107,5980,4879.88,5576.86
108,5980,3473.81,5557.5
109,5980,3795.69,5520.55
110,5980,4877.81,5574.5
111,5980,4592.31,5651.85
112,5980,3144.38,5589.22
113,5980,3127.31,5558.89
114,5980,3799.94,5526.73
115,5980,4933.25,5637.86
116,5980,4627.31,5694.92
117,5980,4201.19,5170.46
118,5980,4097.69,5463.25
119,5980,4623.56,5283.93
120,5980,4617.06,4924.8
121,5980,4590.19,5245.79
122,5980,4481,5121
123,5980,4681.12,5349.71
124,5980,4768.94,5450.07
125,5980,3910.44,5687.45
126,5980,4652.5,5725.92
127,5980,4555.75,5606.85
128,5980,4720.94,5395.21
129,5980,3756.94,5464.18
130,5980,4063.62,5417.83
131,5980,3758.19,5010.58
132,5980,3814.88,5086.17
133,5980,3358,4883.91
134,5980,4260.62,5243.62
135,5980,4098.31,5464.08
136,5980,3851.38,5601.55
137,5980,5003.88,5718.57
138,5980,4398,5863.67
139,5980,5336.19,5691.87
140,5980,4842.5,5534.14
141,5980,4001.81,5335.42
142,5980,3977.31,5302.75
143,5980,3072.69,5461.78
144,5980,3478.56,5059.27
145,5980,3305.75,4807.91
146,5980,4191.06,5158
147,5980,4722.5,5397
148,5980,4301.81,4916.21
149,5980,4157.94,5117.23
150,5980,5105.94,5446.27
151,5980,3541.56,5150.91
152,5980,3901.88,4802.08
153,5980,3431.19,4990.36
154,5980,3656.88,4875.5
155,5980,3833.25,4380.71
156,5980,3407.38,4955.73
157,5980,3390.94,4931.82
158,5980,3141.81,5026.3
159,5980,3351.56,5361.9
160,5980,3895.38,5665.55
161,5980,5018.12,5352.6
162,5980,3550.56,5680.3
163,5980,3540.31,5663.9
164,5980,4516.75,5558.85
165,5980,4857.62,5551.43
166,5980,4349,5352.38
167,5980,4016.25,5354.67
168,5980,5324.69,5324.69
169,5980,3520.38,5120.09
170,5980,4640.38,5303.14
171,5980,4618.25,5277.86
172,5980,5023.19,5358
173,5980,3930.31,5240.08
174,5980,4435.81,5459.23
175,5980,4044,5881.73
176,5980,3542.94,5668.1
177,5980,5075,5413.27
178,5980,3469.81,5551.1
179,5980,2838.75,5045.89
180,5980,3454.19,4605.25
181,5980,3847.94,4735.69
182,5980,3617.56,4823.08
183,5980,3874.69,5635.45
184,5980,3826,5101
185,5980,4721.5,5395.86
186,5980,4577.19,5633.23
187,5980,3864.25,5620.27
188,5980,3962.81,5283.42
189,5980,3204.12,5695.44
190,5980,3707,5391.55
191,5980,4616.12,5275.43
192,5980,4587.25,5242.43
193,5980,4094.44,5458.92
194,5980,4392.62,5406.08
195,5980,4098,5463.67
196,5980,3630.75,5280.64
197,5980,4256.06,4539.73
198,5980,4147.88,4424.33
199,5980,3278.44,5244.9
200,5980,4197.69,5596.58
201,5980,4987.5,5699.86
202,5980,3618.06,5262.18
203,5980,4371.44,4995.79
204,5980,3140.69,4187.25
205,5980,4005,4929
206,5980,3753.5,5004.33
207,5980,3668.69,4515.08
208,5980,4683.5,4683.5
209,5980,4944.56,4944.56
210,5980,4415.94,5046.64
211,5980,4123.38,5074.69
212,5980,4040.81,5387.42
213,5980,4315.25,5310.85
214,5980,3597.75,5232.64
215,5980,4029.19,5371.92
216,5980,4560.88,5613.15
217,5980,3121.94,5549.33
218,5980,3965.25,5767.18
219,5980,4388.38,5850.83
220,5980,4626.19,5693.54
221,5980,3671.56,5340
222,5980,4461.88,5099.14
223,5980,3512.06,5108
224,5980,3504.25,5606.2
225,5980,4822.88,5511.71
226,5980,4438.69,5462.77
227,5980,3894.69,5192.58
228,5980,3862.31,5149.42
229,5980,4871,5566.71
230,5980,4884,5581.57
231,5980,4274.75,5699.33
232,5980,4656.12,5321.14
233,5980,5040.81,5376.8
234,5980,4114.75,5064.08
235,5980,2635.88,4685.22
236,5980,4373.19,4997.79
237,5980,4972.44,4972.44
238,5980,3890.25,5186.67
239,5980,4332.38,5776.17
240,5980,4155.19,5539.92
241,5980,5354,5710.87
242,5980,4708.38,5794.69
243,5980,3879.69,5642.73
244,5980,4652.88,5317.43
245,5980,4708.62,5022.47
246,5980,4628.44,4936.93
247,5980,3900.12,5199.83
248,5980,4084.94,5027.38
249,5980,4961.19,5291.87
250,5980,4379.31,5389.69
251,5980,3959.88,5759.36
252,5980,5262.25,5613
253,5980,4097,5462.33
254,5980,4635.31,5704.77
255,5980,4191,5587.67
256,5980,4230.25,5206.23
257,5980,4541.81,5190.5
258,5980,3606.69,5245.64
259,5980,4190.62,4789.14
260,5980,4360.81,5366.92
261,5980,4740.38,5417.43
262,5980,3974.94,5299.58
263,5980,4094.88,5459.5
264,5980,4144.38,5525.5
265,5980,4400.44,5415.69
266,5980,4834.88,5525.43
267,5980,3705.19,5388.91
268,5980,3676.56,5347.27
269,5980,3258.62,5213.2
270,5980,3621.06,5266.55
271,5980,4579.81,5636.46
272,5980,5401.56,5401.56
273,5980,3854,5138.33
274,5980,3090.62,4944.4
275,5980,4145.12,5101.46
276,5980,4893.75,5592.71
277,5980,3892.19,5660.91
278,5980,4091.62,5035.62
279,5980,4207.5,4808.43
280,5980,4402.94,5418.77
281,5980,3497.94,5596.1
282,5980,4713.81,5387.07
283,5980,3613,5780.2
284,5980,4641.62,5712.54
285,5980,3883.25,5647.91
286,5980,4220.75,5627.33
287,5980,4119.88,5492.83
288,5980,3828.25,5567.91
289,5980,3829.75,5570.09
290,5980,4159.31,5545.42
291,5980,4858.06,5181.87
292,5980,4201.75,4801.86
293,5980,2443.06,5582.86
294,5980,4510.44,5551.08
295,5980,4365.38,5372.54
296,5980,3985.25,5796.27
297,5980,4754.31,5851.23
298,5980,3959,5758.09
299,5980,3484.81,5575.1
300,5980,3906.81,5682.18
301,5980,4604.56,5666.92
302,5980,4060.25,5413.33
303,5980,4879.88,5576.86
304,5980,5220.69,5568.67
305,5980,3271.94,5816
306,5980,4570.69,5625.23
307,5980,4266.19,5687.92
308,5980,5125.62,5857.71
309,5980,5315.44,5669.73
310,5980,3634.12,5814
311,5980,4083.44,5939.09
312,5980,5308.88,5662.73
313,5980,4787.06,5470.79
314,5980,3965.88,5287.5
315,5980,3845.31,5126.75
316,5980,3654.75,5847
317,5980,3676.19,5881.3
318,5980,3838.88,5583.36
319,5980,4038.62,5384.5
320,5980,4149.38,5532.17
321,5980,3911.06,4813.38
322,5980,4244.56,4850.79
323,5980,3946.19,5261.25
324,5980,4167.12,5555.83
325,5980,4953.25,5660.71
326,5980,4554.25,5605
327,5980,4545.44,5594.15
328,5980,4862.44,5556.93
329,5980,4025.62,5367.17
330,5980,3902.5,5203
331,5980,3919.56,4823.85
332,5980,4085.56,5028.15
333,5980,3144.25,5030.2
334,5980,4048.31,4982.31
335,5980,3471.06,5048.36
336,5980,3933,5243.67
337,5980,5386.75,5386.75
338,5980,4052.5,5403
339,5980,4977.88,5309.67
340,5980,4713,5386.14
341,5980,4242.94,5221.85
342,5980,3856.06,5608.36
343,5980,3712,5398.82
344,5980,3185.19,5661.78
345,5980,4772.56,5454.21
346,5980,4669.38,5746.69
347,5980,3768,5480.27
348,5980,3567.88,4756.83
349,5980,4053.75,4632.71
350,5980,3818.56,4363.93
351,5980,3848.31,4736.15
352,5980,4593.69,5249.79
353,5980,4093.19,5457.25
354,5980,3242.19,5186.9
355,5980,4044,4977
356,5980,3513.25,4684
357,5980,4020.12,5359.83
358,5980,4282.69,5270.77
359,5980,3772.25,5486.45
360,5980,4293.12,5283.62
361,5980,4287.94,5716.92
362,5980,4722.25,5811.77
363,5980,4293.69,5724.58
364,5980,3742.56,5443.27
365,5980,4627.69,5288.64
366,5980,4512.19,5553.23
367,5980,4398.69,5026.93
368,5980,3995.81,4917.69
369,5980,4179.19,4776.07
370,5980,3802.56,5530.55
371,5980,3963.75,5284.67
372,5980,3957.25,5276
373,5980,3864.88,5152.83
374,5980,4120.56,5493.75
375,5980,3912.62,5690.64
376,5980,4752.12,5848.54
377,5980,4315.75,5754
378,5980,3813.06,5545.82
379,5980,4143.19,5523.92
380,5980,3899.94,5199.58
381,5980,4581.19,5638.15
382,5980,4307.31,5742.75
383,5980,4661.06,5736.46
384,5980,4124.06,5498.42
385,5980,5252.5,5602.6
386,5980,4047.44,5396.25
387,5980,3208.56,5133.1
388,5980,4522.88,5168.86
389,5980,3573.94,5198
390,5980,4394.19,5408
391,5980,3633.25,5284.27
392,5980,3542.38,5152.09
393,5980,4097.56,5463.08
394,5980,5215.69,5215.69
395,5980,2803,5605
396,5980,4953.5,5661
397,5980,4539.5,5586.85
398,5980,3346.31,5353.5
399,5980,4234.81,5646.08
400,5980,4762.94,5861.85
401,5980,4357.69,5809.92
402,5980,3254.56,5785.11
403,5980,3693.56,5372
404,5980,3933.38,5720.82
405,5980,2986.81,5309.11
406,5980,4881,5578.14
407,5980,4047.75,5396.67
408,5980,4366.06,5373.38
409,5980,3864.62,5152.5
410,5980,4038,5383.67
411,5980,4489.94,5131.21
412,5980,3641.12,4854.5
413,5980,3478.56,5565.1
414,5980,4259.44,5678.92
415,5980,3988,5800.27
416,5980,4521.69,5564.92
417,5980,3416.88,5466.4
418,5980,3953.25,5270.67
419,5980,3806.75,5075.33
420,5980,3024.31,5375.78
421,5980,4440.25,5074.43
422,5980,4240,5218.23
423,5980,3905.56,4806.62
424,5980,4528.38,4830.2
425,5980,3654.88,4872.83
426,5980,3992.88,4563.14
427,5980,3466.44,4621.58
428,5980,3657.81,4876.75
429,5980,4770.44,5451.79
430,5980,3681,5889
431,5980,3989.56,5802.55
432,5980,4387.25,5849.33
433,5980,5136.25,5869.86
434,5980,3996.31,5812.36
435,5980,3762.06,5471.64
436,5980,3183.25,5658.33
437,5980,4190.44,5586.92
438,5980,4344.75,5792.67
439,5980,4145.44,5526.92
440,5980,4338.25,5784
441,5980,3842.94,5589.27
442,5980,3986.44,5314.92
443,5980,3643.25,5298.82
444,5980,3958,4871.15
445,5980,2927.81,4683.9
446,5980,2775.44,4933.33
447,5980,2587.12,4598.56
448,5980,3632.69,5283.45
449,5980,3768.12,5480.45
450,5980,4677.81,5345.93
451,5980,3926.69,4832.62
452,5980,4241.5,4847.29
453,5980,4433.94,5067.21
454,5980,4567.12,5219.43
455,5980,4021,4948.69
456,5980,3671.12,4894.5
457,5980,4790.75,4790.75
458,5980,3732.56,5428.73
459,5980,4563.19,5616
460,5980,3976.31,5301.42
461,5980,3812.81,5083.42
462,5980,3572.5,5715.4
463,5980,5410.62,5771.27
464,5980,2864.06,5727.12
465,5980,5599.94,5599.94
466,5980,3832.19,5573.64
467,5980,3896.56,5667.27
468,5980,4659.75,5325.29
469,5980,4350.31,5354
470,5980,3998.25,4920.69
471,5980,3576.44,5201.64
472,5980,3693.38,5371.73
473,5980,3802.75,5070
474,5980,3555.44,4375.69
475,5980,4378.81,4670.67
476,5980,3873.12,5163.83
477,5980,3206.5,5129.8
478,5980,3571.88,5195
479,5980,3991.44,4912.31
480,5980,4351.12,5355
481,5980,4660.5,5326.14
482,5980,4338.62,5339.62
483,5980,3864.5,5152.33
484,5980,3430.56,4989.45
485,5980,3756.19,5007.92
486,5980,3933.88,5721.55
487,5980,4145.88,5527.5
488,5980,4580.25,5637
489,5980,4491.06,5527.23
490,5980,4104.75,5051.77
491,5980,4350.69,5354.46
492,5980,4252.75,5670
493,5980,4381.31,5392.15
494,5980,3989.44,5318.92
495,5980,4883.31,5580.79
496,5980,4029.94,5372.92
497,5980,3809,5539.91
498,5980,3911.31,5688.73
499,5980,4170.31,5560.08
500,5980,4272.06,5695.75
501,5980,4326.88,5768.83
502,5980,4232.06,5642.42
503,5980,4554.75,5605.62
504,5980,4139.62,5519.17
505,5980,3087,5487.22
506,5980,3958.06,4871.23
507,5980,4041.94,4974.46
508,5980,3688,4538.85
509,5980,4311.56,4927.36
510,5980,4883.38,5580.86
511,5980,4076.62,5435.17
512,5980,4177.06,5569.08
513,5980,3738,5436.64
514,5980,3436.25,5497.4
515,5980,4137.25,5516
516,5980,4383.94,5395.38
517,5980,4702.12,5373.71
518,5980,3740.31,5440
519,5980,4965,5674.14
520,5980,3592.31,5747.1
521,5980,4447.25,5473.31
522,5980,4236.06,5647.75
523,5980,3715.56,5404
524,5980,4144.12,5100.23
525,5980,3640.56,5294.91
526,5980,4084.88,5446.17
527,5980,2974.69,5287.56
528,5980,3664.25,5329.36
529,5980,4747.31,5425.36
530,5980,5017.44,5351.87
531,5980,3852.88,5603.73
532,5980,5021.38,5738.57
533,5980,3975.62,5782.27
534,5980,3587,5738.6
535,5980,4632.06,5700.77
536,5980,3776,5491.91
537,5980,4313.94,5309.23
538,5980,4533.56,5579.54
539,5980,4575.81,5631.54
540,5980,3251.75,5780.11
541,5980,4438.69,5917.92
542,5980,3920.19,5701.64
543,5980,5231.5,5580.2
544,5980,4326.44,5768.25
545,5980,4000.06,5333.08
546,5980,4016.81,5355.42
547,5980,3768.19,5480.55
548,5980,3542,5666.6
549,5980,3935.62,5724.09
550,5980,3339.31,5342.3
551,5980,4593.19,5249.21
552,5980,3671.62,5874
553,5980,4545.12,5593.77
554,5980,4760.25,5440.14
555,5980,4215.44,5620.25
556,5980,3960.94,5760.91
557,5980,4534.62,5580.85
558,5980,3739.69,5439.09
559,5980,3392,5426.6
560,5980,3939.94,4848.92
561,5980,4221.62,4824.57
562,5980,3953.5,4865.62
563,5980,4277.81,5264.77
564,5980,3503.25,5604.6
565,5980,3818.06,5553.09
566,5980,3942.12,5733.55
567,5980,3862.38,5617.55
568,5980,4748.94,5844.62
569,5980,3841.75,5587.55
570,5980,4755,5071.93
571,5980,3739,4985
572,5980,3474.12,5052.82
573,5980,3915.94,5220.92
574,5980,4336.5,4955.86
575,5980,4197.69,5166.15
576,5980,4140.88,5096.23
577,5980,3791.62,5055.17
578,5980,2654.31,4718
579,5980,4029.38,4959
580,5980,3756.56,4623.23
581,5980,3210.94,4670
582,5980,3669.81,4516.46
583,5980,4222.62,4825.71
584,5980,3371.62,4903.73
585,5980,3428.31,4570.75
586,5980,4162.62,4440.07
587,5980,4501.25,5144.14
588,5980,4719.62,5393.71
589,5980,3695,5374.09
590,5980,3980.75,5307.33
591,5980,3631.25,5281.36
592,5980,3255.56,5208.3
593,5980,4089.69,5033.23
594,5980,3165.44,5064.1
595,5980,3936.75,5248.67
596,5980,3546.62,5674
597,5980,3161.12,5619
598,5980,4599.69,5660.92
599,5980,3957.75,5756.27
600,5980,4520.25,5563.15
601,5980,4130.94,5507.58
602,5980,3792.88,5516.45
603,5980,4185.12,5579.83
604,5980,3292,5266.6
605,5980,4342.88,4963.14
606,5980,4302.75,4917.29
607,5980,3967.25,4882.54
608,5980,3556.75,5173
609,5980,4014.25,5352
610,5980,4195.38,5593.5
611,5980,4005.94,5340.92
612,5980,5033.12,5368.6
613,5980,3798,4674.23
614,5980,3877.25,4771.77
615,5980,3489.69,4652.58
616,5980,3227.5,4303
617,5980,3869.88,5159.5
618,5980,3530.06,5134.18
619,5980,4106.69,5475.25
620,5980,4029.38,5372.17
621,5980,4008,4932.69
622,5980,4750.12,5428.57
623,5980,3155.94,5048.9
624,5980,3860.44,4751.08
625,5980,4653.56,5318.21
626,5980,3365.62,4895
627,5980,5060.44,5397.73
628,5980,4336.94,5337.54
629,5980,4599.25,5660.38
630,5980,4113.31,5484.08
631,5980,4432.38,5455
632,5980,4698.38,5369.43
633,5980,3866.62,5623.73
634,5980,3791.81,5514.91
635,5980,2616.94,5232.88
636,5980,4094.88,5039.62
637,5980,4555.75,5206.43
638,5980,4334.44,5334.46
639,5980,4253.06,5234.31
640,5980,4197.38,5596.17
641,5980,4190,5586.33
642,5980,4487.25,5522.54
643,5980,4533.69,5579.69
644,5980,4931.44,5635.79
645,5980,5172.56,5517.33
646,5980,3988.88,4909.15
647,5980,4072.06,5011.54
648,5980,4492,5133.57
649,5980,4364.31,5818.75
650,5980,4965,5674.14
651,5980,4809.31,5496.21
652,5980,4706.81,5379.07
653,5980,4355.81,4977.93
654,5980,4988.19,4988.19
655,5980,3397.31,4941.09
656,5980,3826.12,5101.17
657,5980,3263.44,5220.9
658,5980,4383.31,5394.62
659,5980,4543.81,5592.15
660,5980,4478.25,5511.46
661,5980,3978,5303.67
662,5980,3487.75,5579.8
663,5980,3792.38,5515.73
664,5980,4337.62,5338.38
665,5980,4267.56,5252.15
666,5980,4847.75,4847.75
667,5980,3652.31,4494.92
668,5980,3982,4550.71
669,5980,4355.56,4977.64
670,5980,4531.69,5178.93
671,5980,3983.25,4902.23
672,5980,2720.38,5439.75
673,5980,4019.75,5359.33
674,5980,4486.56,5521.69
675,5980,5010.25,5344.2
676,5980,3945.81,5260.75
677,5980,3144.56,5589.56
678,5980,4099.56,5465.75
679,5980,3560.12,5695.6
680,5980,4489.5,5525.31
681,5980,4590.19,5245.79
682,5980,3763.81,5018.08
683,5980,3343.81,5349.5
684,5980,5002.5,5335.93
685,5980,4547.88,5197.43
686,5980,4374.69,5384
687,5980,4075.44,5433.58
688,5980,4297.12,5288.54
689,5980,3431.62,5490
690,5980,5093.44,5432.93
691,5980,5260.5,5611.13
692,5980,4010.06,5346.42
693,5980,4583.88,5641.46
694,5980,4254.5,5672.33
695,5980,4257.56,5676.42
696,5980,5106.62,5447
697,5980,5221.56,5569.6
698,5980,4416.75,5435.77
699,5980,3743.31,4990.75
700,5980,3439.81,5002.91
701,5980,4077.12,5435.83
702,5980,3121.81,5549.11
703,5980,3211.94,5709.33
704,5980,2906.81,5166.89
705,5980,4380.75,5391.46
706,5980,4265,4874.14
707,5980,3941.31,5254.75
708,5980,4481.19,5515.08
709,5980,4570.19,5624.62
710,5980,4436.06,5459.54
711,5980,3805.75,5074
712,5980,4425.12,5446.08
713,5980,4738.44,5415.21
714,5980,4611.19,5675.08
715,5980,4464.75,5494.85
716,5980,3432.69,5491.7
717,5980,3303.25,5284.6
718,5980,2865.5,5093.44
719,5980,3588.06,5218.55
720,5980,3627.62,5276.09
721,5980,3741.81,5442.18
722,5980,4262.75,5683.33
723,5980,3677.75,5349
724,5980,3741.19,5441.27
725,5980,4471.81,5503.54
726,5980,4133.75,5511.33
727,5980,2551.75,5102.5
728,5980,3716.56,5405.45
729,5980,3189.75,5669.89
730,5980,4649.5,5722.23
731,5980,3911.12,5688.45
732,5980,4918.94,5621.5
733,5980,5284.25,5636.47
734,5980,4507.81,5547.85
735,5980,3853.62,5604.82
736,5980,4345.25,5793.33
737,5980,4323.31,5764.08
738,5980,3923.94,5707.09
739,5980,4958.56,5666.79
740,5980,4505.25,5544.69
741,5980,3911.19,5688.55
742,5980,5223.56,5571.73
743,5980,4527.62,5174.29
744,5980,3587.81,5218.18
745,5980,4592.5,5652.08
746,5980,4424.62,5899.17
747,5980,4288.44,5717.58
748,5980,5158.19,5502
749,5980,4294.75,5285.62
750,5980,3334.06,5333.9
751,5980,4408.56,4702.4
752,5980,4078.06,5437.08
753,5980,4241.44,4847.21
754,5980,4218.62,5624.5
755,5980,4291.25,5721.33
756,5980,4467.62,5498.38
757,5980,4607,5265
758,5980,4555.5,5206.14
759,5980,3670.56,4893.75
760,5980,3025.69,4400.55
761,5980,3703.44,4937.58
762,5980,3968.75,5291.33
763,5980,4112.62,5483.17
764,5980,3744.12,4991.83
765,5980,4402.06,5417.69
766,5980,4240.19,5218.46
767,5980,4016.19,4942.77
768,5980,4279.62,4564.87
769,5980,2643.25,4698.33
770,5980,3724.5,4583.77
771,5980,4277.75,4562.87
772,5980,4283.88,4569.4
773,5980,4486.69,4785.73
774,5980,4852.94,5546.07
775,5980,4605,5262.71
776,5980,4601.12,4907.8
777,5980,3786.5,5048.33
778,5980,4493.81,5135.64
779,5980,4013.12,4939
780,5980,3451.69,4601.92
781,5980,3564.25,4386.54
782,5980,4284.69,4896.64
783,5980,4367.06,4990.79
784,5980,3213.12,4673.18
785,5980,3521.31,5121.45
786,5980,3450.56,5018.55
787,5980,4318.62,4935.43
788,5980,3758.69,5011.25
789,5980,3836.44,5114.92
790,5980,4071.69,4653.21
791,5980,3103.31,5516.22
792,5980,4737.06,5830
793,5980,3288.38,5260.8
794,5980,3617.56,5261.45
795,5980,4084.88,5446.17
796,5980,3996.25,5812.27
797,5980,3915.38,5694.64
798,5980,4232.38,5642.83
799,5980,3707.5,5392.27
800,5980,3876,5167.67
801,5980,3594.44,5227.82
802,5980,3197.44,5115.3
803,5980,4918.81,5621.36
804,5980,3613.88,5256.09
805,5980,3477.75,5563.8
806,5980,3856.19,5141.25
807,5980,4586.94,5242.07
808,5980,3579.25,5205.73
809,5980,3761.19,5014.58
810,5980,4361.88,5368.23
811,5980,4068.19,5423.92
812,5980,4548.62,5598.08
813,5980,3910.25,5687.18
814,5980,3498,5596.2
815,5980,4117.56,5489.75
816,5980,4648.31,5312.21
817,5980,5526.75,5526.75
818,5980,4268.31,5690.75
819,5980,5107.06,5447.47
820,5980,4583.06,4888.53
821,5980,3783.06,5043.75
822,5980,4385.81,5012.21
823,5980,3614.75,4819.33
824,5980,3972.31,4888.77
825,5980,4845.88,5168.87
826,5980,4341.75,5343.46
827,5980,4574.75,5228.14
828,5980,4596.62,5253.14
829,5980,3226.81,4693.09
830,5980,4519.62,4820.87
831,5980,3084.38,5482.56
832,5980,4205.38,5175.62
833,5980,3702.56,4936.42
834,5980,4226.25,5634.67
835,5980,3897,5667.91
836,5980,4466.25,5496.69
837,5980,3853.12,5604.09
838,5980,4173.81,5564.75
839,5980,4140.38,5520.17
840,5980,3845.12,5592.45
841,5980,5194.62,5540.87
842,5980,4530.62,5575.92
843,5980,4689.38,5771.31
844,5980,4207.19,5609.25
845,5980,4094,5458.33
846,5980,4717.69,5391.5
847,5980,3648.06,5305.82
848,5980,3495.94,5084.55
849,5980,3986.88,5315.5
850,5980,3545.75,5157
851,5980,3339.5,4857
852,5980,4057.06,5409.08
853,5980,4512.69,5553.85
854,5980,4691.19,5773.54
855,5980,4591.94,5651.38
856,5980,2860.38,5719.75
857,5980,3888.38,5655.36
858,5980,3747.69,5450.73
859,5980,3821.19,5557.64
860,5980,4584.38,5642.08
861,5980,4293.19,5723.92
862,5980,5420.25,5781.53
863,5980,4001.19,5819.45
864,5980,4256.38,5674.83
865,5980,4398.38,5413.15
866,5980,3290.38,5264
867,5980,2689,5377
868,5980,2060,5491.67
869,5980,3655.19,5316.18
870,5980,4936.12,5641.14
871,5980,4215.38,5620.17
872,5980,4714.88,5388.29
873,5980,4184.69,5579.25
874,5980,4070.62,5920.45
875,5980,4626,5693.31
876,5980,3855.5,5607.55
877,5980,4401.25,5416.69
878,5980,3824.38,5098.83
879,5980,4306.94,4922.07
880,5980,3802.44,5530.36
881,5980,4901.88,5602
882,5980,3629.31,5806.3
883,5980,4211.06,5614.42
884,5980,4716.56,5390.21
885,5980,4789.12,5473.14
886,5980,4367.31,5374.92
887,5980,4697.81,5368.79
888,5980,4845.38,5537.43
889,5980,4087.56,5449.75
890,5980,5028.88,5364.07
891,5980,4382.69,5393.85
892,5980,4283.94,5272.31
893,5980,4205.06,5175.23
894,5980,3937.81,5250.08
895,5980,3322.44,5315.3
896,5980,4727.69,5042.8
897,5980,4685.38,4997.67
898,5980,4434.25,5067.57
899,5980,3750.38,5000.17
900,5980,5059.44,5059.44
901,5980,3850.75,5134
902,5980,4048.94,4983.08
903,5980,4214.25,5186.54
904,5980,4251.38,5232.23
905,5980,3670.19,5338
906,5980,4307.62,5301.46
907,5980,3641.81,4855.42
908,5980,3756.12,5007.83
909,5980,3485.44,5069.27
910,5980,4428.56,5061.07
911,5980,4611.62,5270.29
912,5980,3889.69,5657.27
913,5980,4298,5730.33
914,5980,4403,5870.33
915,5980,4598.75,5659.77
916,5980,3445,5511.4
917,5980,4222.75,5630
918,5980,3869,5627.18
919,5980,3932.25,5242.67
920,5980,4274.44,5260.62
921,5980,4803.75,5123.93
922,5980,4159.12,5118.69
923,5980,5087.69,5087.69
924,5980,3774.12,5489.18
925,5980,4631.38,5699.92
926,5980,5139.44,5482
927,5980,3828.56,5104.42
928,5980,4736.56,5052.27
929,5980,3953.25,5270.67
930,5980,3697,5377
931,5980,4232.06,5642.42
932,5980,4431.12,5453.46
933,5980,4072.88,5012.54
934,5980,4632.19,5293.79
935,5980,4780.25,5463
936,5980,4956.12,5286.47
937,5980,4316.81,5312.77
938,5980,4308.31,4923.64
939,5980,4000.69,5333.92
940,5980,4253.31,4860.79
941,5980,3747.31,4611.85
942,5980,3443.12,4590.5
943,5980,4005.5,4577.57
944,5980,4029.94,4959.69
945,5980,3492.56,5079.64
946,5980,3098.81,4957.5
947,5980,4662.31,4973.07
948,5980,4285.56,4897.64
949,5980,4355.38,4977.43
