generation,ev,No.1,No.2,No.3,No.4,No.5,No.6,No.7,No.8,No.9,No.10,No.11,No.12,No.13,No.14,No.15,No.16,No.17,No.18,No.19,No.20
4,3763,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,1
4,1,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1
4,3603,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1
4,1,0,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1
4,4032,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1
4,3587,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1
4,4032,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1
4,4886,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1
4,4876,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1
4,4467,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1
4,4257,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1
5,5160,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1
5,3362,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1
5,5370,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1
5,4032,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1
5,5370,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1
5,3858,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
5,4232,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1
5,1,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1
5,2735,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1
5,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,1,1
5,4032,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1
5,4661,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
5,4935,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1
5,3587,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1
5,4467,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1
5,4661,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1
6,3394,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1
6,1,0,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1
6,4935,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1
6,4467,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1
6,5370,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1
6,4232,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1
6,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,1
6,3229,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1
6,4899,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1
6,1627,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1
6,4232,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1
6,5370,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1
6,3858,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
6,4467,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1
6,4232,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1
7,4132,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1
7,4940,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1
7,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1
7,4693,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1
7,5370,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1
7,3797,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1
7,4651,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,1
7,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1
7,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1
7,2994,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1
7,4888,0,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1
7,4232,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1
7,5370,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1
7,3229,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1
7,5370,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1
7,4232,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1
8,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,0,1
8,4902,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1
8,5370,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1
8,4919,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1
8,3226,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
8,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1
8,4467,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1
8,1,0,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1
8,3229,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1
8,5370,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1
8,4132,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1
8,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,1,1
8,5370,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1
8,4651,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,1
8,5370,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1
8,4132,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1
9,5370,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1
9,4899,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1
9,5370,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1
9,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1
9,1,0,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1
9,4902,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1
9,4899,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1
9,5370,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1
9,4567,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1
9,4902,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1
9,3962,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1
9,4902,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1
9,5370,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1
9,5370,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1
9,5370,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1
9,4902,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1
10,5382,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1
10,4902,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1
10,5370,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1
10,4902,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1
10,4513,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0
10,1,0,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,0,1
10,1,1,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1
10,4902,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1
10,1,0,1,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1
10,4902,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1
10,4232,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1
10,4902,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1
10,5370,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1
10,4902,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1
10,4902,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1
10,4902,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1
11,5370,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1
11,4296,0,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1
11,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,1
11,4525,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0
11,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1
11,4244,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1
11,4244,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1
11,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1
11,4270,0,0,1,0,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0
11,4902,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1
11,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1
11,4902,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1
11,5382,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1
11,4902,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1
11,5382,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1
11,4902,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1
12,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1
12,4244,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1
12,4911,0,0,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1
12,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,1
12,1,0,0,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1
12,1,1,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1
12,4244,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1
12,4913,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1
12,4767,0,0,1,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1
12,4244,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1
12,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1
12,3775,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1
12,5382,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1
12,4244,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1
12,5382,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1
12,4244,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1
13,5382,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1
13,4902,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1
13,4947,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
13,3809,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1
13,5108,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1
13,5089,0,0,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1
13,1,1,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1
13,1,1,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1
13,4467,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1
13,5501,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1
13,1,0,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1
13,4913,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1
13,5382,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1
13,4244,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1
13,4244,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1
13,4913,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1
14,4478,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
14,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1
14,1,0,0,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1
14,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,1
14,3253,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
14,1,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1
14,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1
14,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1
14,5382,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1
14,1,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1
14,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,1
14,4244,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1
14,5501,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1
14,4947,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
14,5382,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1
14,4244,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1
15,5501,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1
15,4749,0,0,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,1
15,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1
15,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0
15,4531,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
15,1,0,0,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,1
15,4966,1,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1
15,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,1
15,4478,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
15,5501,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1
15,4947,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
15,4913,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1
15,5501,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1
15,5501,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1
15,5382,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1
15,4478,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
16,4478,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
16,5501,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1
16,4947,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
16,5501,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1
16,4913,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1
16,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,0,1,1
16,4478,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
16,3808,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
16,4913,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1
16,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1
16,4918,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1
16,4922,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1
16,5501,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1
16,4478,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
16,4478,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
16,4913,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1
17,4913,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1
17,1,0,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,1
17,4478,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
17,1,0,0,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1
17,3511,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
17,4831,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1
17,3808,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
17,4543,0,0,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1
17,4478,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
17,4243,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1
17,3675,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
17,3808,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
17,5501,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1
17,4913,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1
17,4478,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
17,3808,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
18,4204,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
18,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1
18,3675,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
18,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,1
18,4478,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
18,4831,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1
18,3455,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
18,4478,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
18,4478,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
