generation,ev,No.1,No.2,No.3,No.4,No.5,No.6,No.7,No.8,No.9,No.10,No.11,No.12,No.13,No.14,No.15,No.16,No.17,No.18,No.19,No.20
4,3898,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0
4,4257,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0
4,3599,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
4,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0
4,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0
4,3455,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0
4,3725,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0
4,2693,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
4,4257,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0
4,3898,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0
4,4257,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0
4,3599,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4,3898,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0
4,4257,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0
5,3530,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0
5,4257,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0
5,4692,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0
5,5298,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
5,1,1,0,0,1,1,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0
5,4257,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0
5,5114,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1
5,3166,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
5,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0
5,3898,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0
5,4257,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0
5,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0
5,4692,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0
5,3898,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0
5,4257,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0
5,4257,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0
6,4257,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0
6,5298,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
6,4257,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0
6,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1
6,4032,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0
6,5298,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
6,4257,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0
6,1,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1,0,1,1,1,1
6,3754,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0
6,4257,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0
6,4257,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0
6,4257,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0
6,5298,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
6,4257,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0
6,4257,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0
6,4257,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0
7,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0
7,4441,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0
7,3610,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0
7,5298,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
7,5298,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
7,5298,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
7,4257,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0
7,4032,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0
7,5298,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
7,4032,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0
7,1,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1,0,1,1,0,1
7,4472,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0
7,5298,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
7,4032,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0
7,4257,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0
7,5298,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
8,4032,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0
8,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1
8,1,0,0,0,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,0,1
8,1,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1
8,4441,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0
8,5298,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
8,4730,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
8,4081,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0
8,4106,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1
8,4441,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0
8,4889,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1
8,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,0,1,1,0,1
8,5298,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
8,4257,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0
8,5298,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
8,5298,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
9,4441,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0
9,5298,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
9,1,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,1,1,0,0
9,5298,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
9,4456,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
9,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1
9,4441,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0
9,3970,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0
9,4531,0,0,0,1,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1
9,4715,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0
9,4456,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
9,4715,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0
9,5298,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
9,4441,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0
9,4441,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0
9,4730,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
10,4257,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0
10,4495,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1
10,3710,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1
10,5298,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
10,1,0,1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0
10,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1
10,4456,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
10,4863,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1
10,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
10,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0
10,4441,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0
10,4730,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
10,5298,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
10,4441,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0
10,4456,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
10,4715,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0
11,3889,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0
11,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1
11,4456,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
11,5298,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
11,4456,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
11,5073,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1
11,4456,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
11,4221,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0
11,3935,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1
11,4257,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0
11,3710,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1
11,4456,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
11,5298,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
11,4257,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0
11,4456,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
11,4456,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
12,3935,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1
12,5298,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
12,4509,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
12,5298,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
12,4257,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0
12,5298,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
12,4456,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
12,3653,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
12,4265,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0
12,3489,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
12,4257,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0
12,4456,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
12,5298,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
12,4456,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
12,4456,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
12,4257,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0
13,4331,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
13,5298,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
13,5298,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
13,4640,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
13,4454,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1
13,4331,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
13,5298,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
13,4863,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1
13,4446,0,0,0,1,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1
13,5298,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
13,4943,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,1,0,0,1
13,5298,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
13,5298,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
13,5298,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
13,5298,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
13,4456,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
14,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1
14,4863,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1
14,4891,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1
14,4643,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1
14,4231,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1
14,1,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,1,1,0,1
14,4231,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1
14,4495,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1
14,4231,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1
14,1,0,0,0,1,1,0,1,0,1,0,1,0,1,1,1,0,1,1,0,1
14,5073,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1
14,3935,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1
14,5298,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
14,5298,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
14,4456,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
14,4446,0,0,0,1,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1
15,1,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0
15,5298,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
15,1,1,0,0,1,1,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1
15,4777,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1
15,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1
15,5298,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
15,4495,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1
15,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1
15,1,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1
15,5298,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
15,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1
15,4270,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1
15,5298,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
15,5298,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
15,4495,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1
15,5073,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1
16,5114,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1
16,1,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1,0,1,1,0,1
16,1,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1,0,1,1,0,1
16,5298,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
16,5298,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
16,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1
16,1,0,0,0,1,1,0,0,1,0,0,1,1,1,1,1,0,1,1,0,1
16,5298,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
16,1,0,0,0,1,1,0,0,1,0,0,1,1,1,1,1,0,1,1,0,1
16,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
16,3810,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1
16,5298,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
16,5298,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
16,5298,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
16,5298,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
16,5298,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
17,5298,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
17,4331,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
17,5447,0,0,1,1,1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1
17,4530,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
17,4777,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1
17,4495,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1
17,5298,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
17,4321,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,1
17,5298,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
17,4777,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1
17,4155,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1
17,4777,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1
17,5298,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
17,5298,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
17,3810,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1
17,5298,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
18,1,0,0,1,1,1,0,1,0,0,0,1,1,0,1,1,0,1,1,0,1
18,5222,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1
18,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
18,4119,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1
18,5447,0,0,1,1,1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1
18,4777,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1
18,4789,0,0,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1
18,3974,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1
