generation,ev,No.1,No.2,No.3,No.4,No.5,No.6,No.7,No.8,No.9,No.10,No.11,No.12,No.13,No.14,No.15,No.16,No.17,No.18,No.19,No.20
0,1,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1
0,1,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0
0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,1
0,3527,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1
0,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0
0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0,1,1
1,4258,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1
1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,1
1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1
1,4298,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1
1,2928,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
1,3828,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,1,1,0,1
1,3581,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1
1,4029,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1
1,2478,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1
1,3774,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,1
1,3640,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
1,1,0,0,1,1,1,0,0,1,0,0,0,1,1,1,1,0,1,1,0,1
1,4298,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1
1,3527,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1
1,4298,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1
1,2510,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1
2,4029,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1
2,4298,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1
2,4114,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1
2,3581,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1
2,4029,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1
2,1,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1
2,4298,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1
2,3484,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1
2,3226,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1
2,4258,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1
2,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1
2,1,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1
2,4298,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1
2,4029,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1
2,3581,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1
2,4258,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1
3,4679,0,0,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,1
3,4490,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1
3,4710,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1
3,4298,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1
3,4699,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1
3,1,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1
3,4298,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1
3,4029,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1
3,3062,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1
3,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1
3,4078,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1
3,1,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1
3,4298,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1
3,4029,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1
3,4298,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1
3,4258,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1
4,3640,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
4,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1
4,4298,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1
4,4710,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1
4,3747,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1
4,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1
4,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1
4,4302,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1
4,4029,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1
4,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1
4,4254,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1
4,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1
4,4710,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1
4,4298,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1
4,4298,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1
4,4699,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1
5,2737,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
5,4710,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1
5,4298,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1
5,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,1,1,1,0
5,3226,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1
5,3853,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0
5,4692,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,0,0,1
5,4554,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,0,0,1
5,3231,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1
5,4307,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1
5,3747,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1
5,4298,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1
5,4710,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1
5,4254,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1
5,4298,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1
5,3747,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1
6,3446,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1
6,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1
6,3980,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1
6,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,1,1
6,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1
6,4122,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1
6,1,1,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,1,1
6,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1
6,3309,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1
6,3702,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1
6,3871,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1
6,4307,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1
6,4710,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1
6,3747,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1
6,4554,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,0,0,1
6,3747,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1
7,4550,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1
7,3469,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1
7,3875,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,1
7,1,1,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,1,1,1,1
7,4078,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1
7,3915,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1
7,3013,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1
7,4082,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1
7,3228,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,1
7,4276,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1
7,4307,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1
7,4254,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1
7,4710,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1
7,3309,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1
7,4307,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1
7,3980,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1
8,5347,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1
8,4001,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1
8,4469,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1
8,3469,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1
8,4660,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,1,1
8,4710,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1
8,3980,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1
8,3013,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1
8,3915,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1
8,4638,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1
8,2948,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1
8,3679,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1
8,4710,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1
8,3980,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1
8,3013,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1
8,3915,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1
9,1,0,0,0,1,1,0,1,0,0,1,1,1,0,1,0,1,1,0,0,1
9,4938,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,1,0,0,1
9,4981,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,1,1,1
9,3671,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1
9,4689,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1
9,1,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1
9,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1
9,3099,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1
9,3123,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0
9,4386,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,1
9,3013,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1
9,4526,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1
9,5347,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1
9,4638,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1
9,3469,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1
9,4469,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1
10,1,0,0,0,0,1,0,1,0,1,1,1,0,0,1,1,1,1,0,0,1
10,4356,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1
10,5347,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1
10,1,0,0,0,1,1,0,0,1,1,0,1,1,0,1,1,1,1,0,1,0
10,1,0,0,0,1,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1
10,1,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1
10,4638,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1
10,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1
10,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,1
10,1,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,0,0,1
10,4432,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
10,5122,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,1,0,0,1
10,5347,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1
10,4638,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1
10,4938,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,1,0,0,1
10,5347,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1
11,5347,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1
11,4638,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1
11,1,0,0,0,1,1,0,1,0,0,1,1,1,1,1,1,0,1,0,0,1
11,5347,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1
11,5347,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1
11,4853,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0,0,1
11,4938,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,1,0,0,1
11,4831,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,1,0,0,1
11,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,1,1,0,0,1
11,4934,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1
11,1,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,0,0,1,1
11,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1
11,5347,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1
11,4938,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,1,0,0,1
11,5347,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1
11,4638,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1
12,4687,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1
12,1,1,0,0,0,0,1,1,0,0,1,1,1,0,1,0,1,1,0,0,1
12,4831,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,1,0,0,1
12,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,1,0,0,1
12,5347,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1
12,5347,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1
12,5347,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1
12,4853,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0,0,1
12,5347,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1
12,1,0,0,0,1,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1
12,4853,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0,0,1
12,5347,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1
12,5347,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1
12,5347,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1
12,4853,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0,0,1
12,5347,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1
13,4918,0,1,0,0,1,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1
13,4853,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0,0,1
13,4912,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1
13,4853,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0,0,1
13,5347,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1
13,5347,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1
13,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1
13,4853,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0,0,1
13,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,1
13,5347,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1
13,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0,0,1
13,5122,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,1,0,0,1
13,5347,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1
13,4853,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0,0,1
13,4853,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0,0,1
13,5347,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1
14,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,1,0,0,1
14,4918,0,1,0,0,1,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1
14,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1
14,4853,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0,0,1
14,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1
14,1,0,1,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1
14,1,0,1,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1
14,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1
14,4689,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1
14,1,0,1,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1
14,4195,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,1
14,1,0,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,0,1
14,5347,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1
14,5347,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1
14,4853,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0,0,1
14,4918,0,1,0,0,1,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1
15,1,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1
15,4488,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1
15,5347,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1
15,1,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1
15,4689,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1
15,1,0,1,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,1
15,1,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1
15,3610,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1
15,4379,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0,1,0,1
15,1,0,1,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1
15,4666,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,1
15,4918,0,1,0,0,1,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1
15,5347,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1
15,4853,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0,0,1
15,4853,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0,0,1
15,4918,0,1,0,0,1,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1
16,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1
16,4544,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,1,1,0,0,1
16,4689,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1
16,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1
16,5347,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1
16,4831,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,1,0,0,1
16,4689,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1
16,4918,0,1,0,0,1,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1
16,1,0,1,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0
16,4464,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,1
16,1,0,1,1,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1
16,4918,0,1,0,0,1,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1
16,5347,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1
16,4689,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1
16,4918,0,1,0,0,1,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1
16,5347,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1
17,1,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,0,0,1,1
17,1,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1
17,4873,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1
17,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,1,1,1,0,1,1
17,5160,0,0,0,1,1,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1
17,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,1,1,1,0,0,1
17,4689,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1
17,1,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,1
17,4904,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,1
17,4918,0,1,0,0,1,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1
17,4689,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1
17,4356,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0
17,5347,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1
17,4689,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1
17,4918,0,1,0,0,1,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1
17,4918,0,1,0,0,1,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1
18,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1
18,5347,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1
18,4689,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1
18,1,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1
18,4689,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1
18,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1
18,3722,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1
18,1,1,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1
18,4254,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1
