generation,ev,No.1,No.2,No.3,No.4,No.5,No.6,No.7,No.8,No.9,No.10,No.11,No.12,No.13,No.14,No.15,No.16,No.17,No.18,No.19,No.20
4,3279,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1
4,4417,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1
4,5144,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1
5,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1
5,4177,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1
5,2087,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
5,5144,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1
5,4952,0,0,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1
5,4148,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0
5,2197,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
5,5144,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1
5,4082,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1
5,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,1,1
5,4082,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1
5,2915,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
5,5144,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1
5,5144,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1
5,3054,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
5,3943,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1
6,5144,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1
6,5144,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1
6,4517,0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1
6,1,0,0,0,1,1,0,1,1,0,1,1,1,0,0,1,0,1,0,1,1
6,3054,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
6,4177,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1
6,4570,1,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1
6,1,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,1,1
6,2197,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
6,3748,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1
6,3489,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1
6,3550,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1
6,5144,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1
6,5144,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1
6,4952,0,0,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1
6,2087,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
7,4673,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1
7,1,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,1,1
7,1,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1
7,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1
7,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
7,1,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,1,1
7,5144,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1
7,4287,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0
7,3489,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1
7,5108,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,1,0,1,1
7,1903,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
7,1,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,1,1
7,5144,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1
7,5144,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1
7,5144,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1
7,3489,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1
8,3054,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
8,1,0,0,1,0,1,0,1,1,0,1,1,1,0,0,1,0,1,0,1,1
8,4005,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1
8,4612,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,1,1
8,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0
8,5144,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1
8,3958,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1
8,3489,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1
8,1,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0,1,1,0,1,0
8,1787,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
8,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0
8,3562,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1
8,5144,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1
8,3489,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1
8,3489,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1
8,4287,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0
9,1,1,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0
9,5144,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1
9,3054,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
9,5144,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1
9,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,1,1,0,1,1
9,1,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1
9,3085,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
9,4287,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0
9,1,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0,1,1,0,1,1
9,4134,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0
9,4556,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1
9,3489,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1
9,5144,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1
9,4287,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0
9,3054,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
9,5144,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1
10,2870,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
10,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1
10,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,1,0,1,0,1
10,5144,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1
10,3095,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0
10,5144,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1
10,3269,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1
10,3593,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
10,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,1,0
10,3540,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
10,1,1,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0
10,2583,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
10,5144,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1
10,3085,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
10,3054,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
10,4287,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0
11,4062,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0
11,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,1,1,1,0,1,1
11,3528,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
11,4353,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,1
11,5144,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1
11,4844,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1
11,2087,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
11,4062,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0
11,4177,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1
11,4017,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
11,1,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,1,1
11,3528,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
11,5144,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1
11,3095,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0
11,2870,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
11,5144,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1
12,3095,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0
12,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1
12,3528,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
12,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,1,1,0,1,1
12,5144,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1
12,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1
12,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1
12,3580,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0
12,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1
12,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0
12,5144,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1
12,3528,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
12,5144,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1
12,4017,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
12,3528,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
12,5144,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1
13,3528,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
13,5144,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1
13,5144,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1
13,5144,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1
13,3528,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
13,3619,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0
13,5144,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1
13,4331,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1
13,4766,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1
13,3704,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
13,4331,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1
13,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0
13,5144,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1
13,3528,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
13,5144,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1
13,3528,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
14,4287,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0
14,1,0,0,0,1,1,0,0,1,0,1,1,1,0,1,1,0,1,0,1,1
14,3528,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
14,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1
14,3484,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0
14,1,0,1,0,1,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1
14,3704,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
14,5144,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1
14,5144,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1
14,1,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1
14,5144,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1
14,3528,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
14,5144,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1
14,5144,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1
14,3528,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
14,5144,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1
15,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1
15,4287,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0
15,3528,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
15,1,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,1,1
15,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1
15,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,1,1,1,1,1
15,3528,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
15,1,0,0,0,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1
15,5144,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1
15,1,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,1,1,1,1
15,5226,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1
15,3528,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
15,5144,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1
15,5144,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1
15,3528,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
15,5144,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1
16,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1
16,4556,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1
16,4198,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
16,5025,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1
16,1,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1
16,4609,1,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1
16,3528,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
16,5144,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1
16,4188,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1
16,1,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1
16,1,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,1
16,3149,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1
16,5226,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1
16,5144,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1
16,3528,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
16,5144,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1
17,1,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1
17,5025,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1
17,5226,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1
17,4606,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,1
17,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1
17,1,1,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1
17,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1
17,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1,0,1,1
17,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1
17,4200,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,1
17,4116,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1
17,3589,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1
17,5226,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1
17,5025,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1
17,4556,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1
17,3149,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1
18,5226,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1
18,4979,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1
18,4780,0,0,1,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,1
18,4085,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1
18,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1
18,3589,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1
18,1,0,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,1
18,4755,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1
18,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1
