generation,ev,No.1,No.2,No.3,No.4,No.5,No.6,No.7,No.8,No.9,No.10,No.11,No.12,No.13,No.14,No.15,No.16,No.17,No.18,No.19,No.20
8,5151,0,0,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1
8,4835,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1
8,5255,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,1
8,4768,1,0,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1
8,5255,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,1
8,5255,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,1
8,5188,0,0,1,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1
8,4835,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1
9,1,0,0,1,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1
9,4869,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
9,5255,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,1
9,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1
9,4981,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1
9,4835,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1
9,5255,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,1
9,5188,0,0,1,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1
9,4996,0,0,1,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1
9,3801,1,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1
9,5255,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,1
9,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1
9,5255,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,1
9,5188,0,0,1,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1
9,5255,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,1
9,4835,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1
10,5255,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,1
10,4173,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
10,4667,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1
10,5255,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,1
10,5188,0,0,1,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1
10,5255,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,1
10,4585,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,1
10,3963,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0
10,4987,0,0,0,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1
10,1,0,0,1,0,1,0,1,0,0,1,1,1,1,0,1,1,0,0,1,1
10,4039,0,1,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0
10,1,0,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,1
10,5255,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,1
10,5255,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,1
10,5255,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,1
10,5188,0,0,1,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1
11,4981,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1
11,3375,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0
11,4398,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
11,4820,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1
11,3206,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
11,1,0,0,1,0,1,0,1,0,0,1,1,1,0,1,1,0,0,0,1,1
11,3704,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0
11,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1
11,4173,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
11,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1
11,3967,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
11,4398,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
11,5255,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,1
11,5255,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,1
11,3963,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0
11,4173,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
12,3810,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0
12,4820,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1
12,3242,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
12,5049,0,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1
12,1,0,0,1,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0
12,5255,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,1
12,3640,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0
12,1,1,0,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0
12,1,0,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0
12,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0
12,4192,0,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0
12,3585,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0
12,5255,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,1
12,3963,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0
12,3967,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
12,4398,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
13,5255,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,1
13,1,0,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1
13,4869,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
13,4820,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1
13,3810,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0
13,5255,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,1
13,3225,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0
13,4820,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1
13,3604,0,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0
13,4063,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1
13,3375,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0
13,4869,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
13,5255,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,1
13,5049,0,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1
13,3963,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0
13,3810,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0
14,5255,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,1
14,1,0,0,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1
14,5255,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,1
14,4017,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1
14,5255,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,1
14,1,0,0,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1,1
14,5030,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1
14,4461,0,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1
14,4667,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1
14,4820,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1
14,5049,0,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1
14,4820,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1
14,5255,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,1
14,5255,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,1
14,5049,0,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1
14,4820,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1
15,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,1
15,3471,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1
15,4452,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1
15,4820,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1
15,4667,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1
15,1,0,1,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1
15,1,0,0,1,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1
15,4111,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
15,3806,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
15,1,0,1,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,1
15,4716,0,0,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1
15,4246,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1
15,5255,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,1
15,4820,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1
15,4017,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1
15,4461,0,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1
16,4442,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1
16,1,0,0,1,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,1,1
16,4452,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1
16,4820,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1
16,4824,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1
16,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,1
16,3591,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
16,4007,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
16,4184,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1
16,4080,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
16,3572,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
16,4070,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1
16,5255,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,1
16,3806,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
16,4017,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1
16,3471,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1
17,4191,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1
17,1,0,0,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,1,1
17,4836,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1
17,3963,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0
17,1,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1
17,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,1
17,4017,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1
17,3572,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
17,4385,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1
17,2658,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
17,4820,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1
17,3906,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1
17,5255,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,1
17,3572,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
17,4017,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1
17,3471,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1
18,5255,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,1
18,1,0,0,1,0,1,0,1,0,0,1,1,1,0,1,1,0,0,0,1,1
18,1,0,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1
18,1,0,0,1,0,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1
18,4636,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1
18,4820,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1
18,4820,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1
18,1,0,1,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1,1
