generation,ev,No.1,No.2,No.3,No.4,No.5,No.6,No.7,No.8,No.9,No.10,No.11,No.12,No.13,No.14,No.15,No.16,No.17,No.18,No.19,No.20
302,5657,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1
302,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1
302,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1
302,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1
302,5383,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
302,5818,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
302,1,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0,1,0,0,1
302,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,1,1,1,0,1
302,5818,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
302,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
302,5818,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
302,5383,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
302,5383,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
302,5818,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
303,4526,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
303,1,0,0,1,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
303,5818,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
303,5818,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
303,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
303,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1
303,1,1,0,1,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
303,4862,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
303,1,0,0,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,1
303,5818,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
303,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
303,1,0,0,1,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
303,5818,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
303,5657,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1
303,5818,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
303,5383,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
304,4961,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0
304,1,0,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1
304,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1
304,5818,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
304,5383,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
304,5818,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
304,1,0,0,1,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
304,4862,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
304,5818,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
304,5818,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
304,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
304,5818,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
304,5818,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
304,5818,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
304,5818,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
304,5818,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
305,1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1
305,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1
305,4961,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0
305,5818,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
305,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
305,1,0,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
305,4790,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0
305,5818,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
305,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1
305,5297,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
305,4055,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
305,1,0,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0
305,5818,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
305,5818,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
305,4961,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0
305,5383,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
306,4005,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
306,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
306,5383,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
306,5818,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
306,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,1
306,1,0,0,1,1,1,0,1,0,0,1,1,0,1,0,1,0,1,1,0,1
306,4580,0,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0
306,3405,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0
306,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1
306,4526,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
306,5297,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
306,5383,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
306,5818,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
306,4055,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
306,5383,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
306,5297,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
307,4005,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
307,5079,0,0,1,1,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1
307,5148,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
307,1,0,0,1,1,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1
307,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0
307,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,1
307,5818,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
307,2603,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
307,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1
307,1894,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
307,4075,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0
307,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,1
307,5818,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
307,4005,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
307,5818,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
307,3405,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0
308,4279,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
308,5818,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
308,4263,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0
308,4396,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
308,1,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1
308,5818,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
308,1,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1
308,2368,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
308,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1
308,4474,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
308,3554,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1
308,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0
308,5818,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
308,4005,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
308,3405,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0
308,5818,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
309,5818,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
309,1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1
309,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0
309,5309,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,1,1,0,1
309,5818,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
309,1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1
309,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0
309,4954,0,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0,1
309,5818,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
309,5818,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
309,5125,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
309,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0
309,5818,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
309,5818,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
309,4263,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0
309,5818,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
310,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1
310,4961,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0
310,5818,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
310,5818,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
310,4639,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
310,4654,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
310,5347,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
310,5818,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
310,5818,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
310,5125,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
310,1,0,0,1,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
310,4322,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1
310,5818,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
310,5818,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
310,5818,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
310,5125,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
311,5160,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1
311,5242,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,1
311,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0
311,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1
311,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,1
311,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1
311,4602,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1
311,5347,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
311,1,1,0,1,0,0,0,1,0,0,1,1,0,1,1,1,0,1,1,0,1
311,1,0,1,1,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
311,5160,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1
311,1,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1
311,5818,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
311,4654,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
311,5818,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
311,5818,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
312,1,0,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
312,4219,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1
312,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1
312,3797,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0
312,1,0,0,1,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1
312,4677,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
312,5242,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,1
312,4685,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1
312,1,1,0,1,1,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0,1
312,5523,0,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1
312,3984,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
312,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1
312,5818,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
312,4654,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
312,5242,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,1
312,5347,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
313,5818,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
313,3984,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
313,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1
313,4219,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1
313,5383,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1
313,5347,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
313,4951,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
313,3561,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1
313,4951,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
313,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
313,3784,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1
313,5347,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
313,5818,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
313,3984,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
313,4219,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1
313,5347,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
314,5522,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1
314,1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1
314,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
314,5186,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1
314,5818,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
314,4666,0,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0
314,1,0,0,1,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
314,4448,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,1
314,5818,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
314,1,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1
314,4219,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1
314,5205,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1
314,5818,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
314,5818,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
314,4219,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1
314,5347,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
315,1,0,1,1,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
315,5347,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
315,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1
315,4851,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
315,1,0,0,1,1,1,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0
315,5347,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
315,5818,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
315,5373,0,0,0,1,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1
315,1,0,0,1,1,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0
315,5347,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
315,3664,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0
315,5531,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1
315,5818,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
315,5818,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
315,5818,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
315,4666,0,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0
316,1,0,0,1,1,1,0,1,0,0,1,1,0,1,0,1,0,1,1,0,1
316,5572,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1
316,5818,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
316,1,0,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1
316,5818,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
316,3722,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1
316,5347,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
316,1,0,0,1,1,1,0,0,1,0,0,1,1,1,0,1,0,1,1,0,1
316,5186,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1
316,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1
316,5818,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
316,4654,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
316,5818,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
316,5531,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1
316,5818,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
316,5347,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
317,5818,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
317,1,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0,1
317,1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1
317,3424,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
317,5818,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
317,1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1
317,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1
317,4689,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1
317,4490,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0
317,5160,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1
317,5347,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
317,1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1
317,5818,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
317,5347,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
317,5572,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1
317,5818,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
318,1,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1
318,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
318,1,0,0,1,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,1
318,5818,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
318,1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1
318,4544,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1
318,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1
318,1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1
318,4961,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0
318,5347,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
318,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1
318,4842,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1
318,5818,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
318,5818,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
318,5160,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1
318,5572,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1
319,5160,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1
319,5818,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
319,5015,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1
319,5383,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1
319,1,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,1
319,5347,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
319,4455,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
319,4913,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1
319,1,0,0,1,1,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,1
319,4424,0,1,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1
319,1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1
319,4380,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
319,5818,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
319,5160,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1
319,5818,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
319,5572,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1
320,5160,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1
320,1,0,0,1,1,1,1,1,0,0,0,1,0,1,0,1,0,1,1,0,1
320,4580,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1
320,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1
320,4533,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
320,4906,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
320,5015,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1
320,5160,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1
320,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1
320,4248,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1
320,1,0,0,1,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1
320,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1
320,5818,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
320,5160,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1
320,5015,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1
320,4424,0,1,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1
321,1,0,0,1,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1
321,1,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1
321,4533,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
321,5818,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
321,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1
321,4627,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
321,3392,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
321,5160,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1
321,3668,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1
