generation,ev,No.1,No.2,No.3,No.4,No.5,No.6,No.7,No.8,No.9,No.10,No.11,No.12,No.13,No.14,No.15,No.16,No.17,No.18,No.19,No.20
2,1,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,1,1,0,0
2,3157,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1
2,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0
2,2197,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
2,3642,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0
2,3642,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0
2,2803,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
2,2099,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0
3,3368,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
3,1829,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0
3,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,0,0,0
3,2670,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
3,4010,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0
3,2526,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0
3,3417,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,1
3,2184,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0
3,2381,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0
3,1829,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0
3,2368,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
3,3202,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1
3,3642,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0
3,1829,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0
3,2516,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0
3,2197,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
4,1,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4,2557,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0
4,2866,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0
4,1897,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
4,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0
4,2884,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
4,2381,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0
4,2197,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
4,2013,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0
4,3851,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
4,2516,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0
4,2552,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
4,4010,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0
4,2197,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
4,2381,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0
4,2184,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0
5,1,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0
5,2197,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
5,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0
5,2368,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
5,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0,0
5,2471,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0
5,2529,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0
5,2552,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
5,2013,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0
5,2700,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0
5,2184,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0
5,2516,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0
5,4010,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0
5,2381,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0
5,2184,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0
5,2516,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0
6,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0
6,2700,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0
6,1,0,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,1,1,0,0
6,2368,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
6,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0
6,2368,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
6,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1,0
6,2484,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0
6,3037,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0
6,2683,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0
6,2184,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0
6,4035,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0
6,4010,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0
6,2516,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0
6,2552,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
6,2184,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0
7,3897,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0
7,1,0,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0
7,2716,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
7,3400,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0
7,4040,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0
7,2265,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
7,2189,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0
7,3037,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0
7,2884,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0
7,2705,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0
7,3060,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0
7,2184,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0
7,4035,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0
7,3037,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0
7,2516,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0
7,2552,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
8,4008,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1
8,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,0
8,3564,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0
8,3405,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0
8,3770,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
8,3298,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0
8,3400,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0
8,3373,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1
8,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0
8,1749,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
8,2884,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0
8,2858,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0
8,4040,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0
8,2516,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0
8,3400,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0
8,2552,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
9,3366,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0
9,2279,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0
9,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,1
9,4040,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0
9,4008,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1
9,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0
9,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,1,0,1
9,2716,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
9,3459,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1
9,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,1,0
9,4008,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1
9,4043,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1
9,4040,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0
9,2516,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0
9,4008,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1
9,3373,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1
10,1,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0
10,4008,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1
10,4043,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1
10,3426,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1
10,3814,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1
10,4376,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1
10,4008,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1
10,3405,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0
10,4184,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1
10,4040,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0
10,3373,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1
10,4223,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1
10,4043,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1
10,4040,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0
10,3373,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1
10,4008,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1
11,4008,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1
11,3741,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1
11,4049,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1
11,3988,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0
11,3907,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
11,3941,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
11,3373,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1
11,4008,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1
11,3630,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0
11,4529,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1
11,4543,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0
11,4008,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1
11,4376,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1
11,3373,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1
11,4008,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1
11,4040,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0
12,4022,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0
12,4022,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0
12,1,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0
12,3907,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
12,4511,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1
12,4710,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0
12,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0
12,1,0,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0
12,4511,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1
12,4093,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0
12,4678,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1
12,3452,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0
12,4543,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0
12,4543,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0
12,3907,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
12,4008,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1
13,4710,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0
13,1,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0
13,3723,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
13,4255,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0
13,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1
13,1,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0
13,3469,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0
13,3734,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0
13,4061,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1
13,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0
13,5255,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1
13,3907,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
13,4710,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0
13,4093,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0
13,3452,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0
13,4678,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1
14,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0
14,3634,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1
14,3970,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1
14,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1
14,2279,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
14,5026,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1
14,4678,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1
14,3106,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
14,3907,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
14,3268,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
14,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1
14,3788,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1
14,5255,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1
14,3723,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
14,4061,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1
14,3452,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0
15,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0
15,4169,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0
15,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0
15,5026,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1
15,1,0,1,0,1,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1
15,3666,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,1
15,3268,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
15,3452,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0
15,5251,0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1
15,2064,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
15,1,0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0,1,1,1,1
15,1651,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
15,5255,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1
15,3452,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0
15,3268,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
15,3634,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1
16,1,0,1,0,1,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1
16,3167,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1
16,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0
16,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1
16,5255,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1
16,4223,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1
16,1867,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
16,4533,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1
16,3167,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1
16,4513,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1
16,2980,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
16,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0
16,5255,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1
16,3666,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,1
16,2064,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
16,5255,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1
17,5255,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1
17,5255,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1
17,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0
17,3441,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1
17,3855,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1
17,2835,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
17,3246,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
17,3107,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1
17,1,0,1,0,1,1,0,1,0,1,1,1,0,0,0,1,0,1,1,0,1
17,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0
17,2783,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1
17,2064,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
17,5255,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1
17,5255,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1
17,1867,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
17,2980,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
18,4452,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1
18,1749,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
18,5255,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1
18,5255,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1
18,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1
18,2781,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0
18,4154,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1
18,3433,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0
