generation,maxEv,aveEv,aveEvNotOne
153,5980,4554.31,5204.79
154,5980,3155.25,5047.8
155,5980,3152.56,5043.5
156,5980,4474,4772.2
157,5980,4220.5,4823.29
158,5980,3537.38,4716.17
159,5980,3090.12,4943.6
160,5980,4089.06,5451.75
161,5980,4771.69,5453.21
162,5980,4380.62,5391.31
163,5980,3820.31,5093.42
164,5980,4348.94,5352.31
165,5980,4190,5156.69
166,5980,4495.56,5137.64
167,5980,3650.31,4866.75
168,5980,2779.88,4447.2
169,5980,3858.44,4748.62
170,5980,4430.88,5453.15
171,5980,3234.88,5750.11
172,5980,5040.94,5760.93
173,5980,4175.75,5567.33
174,5980,3145.31,5590.89
175,5980,4285.69,5274.46
176,5980,3617.44,5261.27
177,5980,4587.81,5646.31
178,5980,3506.12,5099.36
179,5980,4338.44,5339.38
180,5980,4562.44,5214.07
181,5980,4186.12,5151.92
182,5980,4333.44,5333.23
183,5980,4086.25,5448
184,5980,4095.69,5460.58
185,5980,4251.69,5668.58
186,5980,4605.94,5668.62
187,5980,5108.38,5448.87
188,5980,4559.25,5611.15
189,5980,4735.06,5411.36
190,5980,4075.81,5016.15
191,5980,4014.19,4587.5
192,5980,3922.06,4826.92
193,5980,4038.94,5384.92
194,5980,3466.25,5545.4
195,5980,2474.62,5655
196,5980,3580.69,5728.5
197,5980,4299.44,5732.25
198,5980,4265.81,5687.42
199,5980,3493.31,5588.7
200,5980,3822.56,5559.64
201,5980,4807.12,5493.71
202,5980,3528.19,5644.5
203,5980,4274.94,5699.58
204,5980,4215.5,5620.33
205,5980,3914,5218.33
206,5980,3756.88,5008.83
207,5980,4195,5162.85
208,5980,3460.75,5536.6
209,5980,4199.19,5168
210,5980,4258.5,5241
211,5980,3627.94,5276.55
212,5980,3742.25,5442.82
213,5980,4098.62,5464.5
214,5980,4710.19,5382.93
215,5980,5097.31,5437.07
216,5980,4630,5291.29
217,5980,4776.06,5458.21
218,5980,4871,5566.71
219,5980,4832.38,5522.57
220,5980,3005.81,5342.89
221,5980,3216.12,5145.2
222,5980,2950.06,4719.5
223,5980,3399.56,5438.7
224,5980,4838.31,5529.36
225,5980,3922.31,5229.42
226,5980,4575.81,5631.54
227,5980,4370.44,5378.77
228,5980,3758.06,5010.42
229,5980,3318.75,4826.82
230,5980,3819.56,5092.42
231,5980,3295.88,4793.55
232,5980,3722.31,5413.82
233,5980,4426.5,5447.77
234,5980,3536.88,5658.4
235,5980,5151.69,5495.07
236,5980,4310.25,5304.69
237,5980,4900.69,5227.33
238,5980,3469.75,5046.45
239,5980,3502.88,5094.64
240,5980,3729.56,4972.42
241,5980,3753.19,5003.92
242,5980,4442.69,5077.21
243,5980,4334.75,5334.85
244,5980,4708.75,5381.29
245,5980,4634.19,5703.38
246,5980,4606.56,5669.38
247,5980,3850.88,5600.82
248,5980,3337.31,5339.1
249,5980,4196.75,5165
250,5980,4589.25,5244.71
251,5980,4384.69,5010.93
252,5980,3912.88,4815.62
253,5980,4242.06,5220.77
254,5980,4309.31,5303.54
255,5980,3445.44,5011.09
256,5980,4045,4978.23
257,5980,3464.19,5038.36
258,5980,3302.69,5283.7
259,5980,4849.88,4849.88
260,5980,3715.25,4953.33
261,5980,3231.5,5169.8
262,5980,4170.88,4766.57
263,5980,3111.31,4977.5
264,5980,4652.5,4962.6
265,5980,4247.12,5662.5
266,5980,4341.94,5788.92
267,5980,3874.94,5635.82
268,5980,4149.94,5107.38
269,5980,3303.38,4804.45
270,5980,3978.62,4896.54
271,5980,4135.38,4726
272,5980,4304.81,4919.64
273,5980,4597.75,5254.43
274,5980,4727.88,5043
275,5980,3574.62,5199
276,5980,3285.94,5256.9
277,5980,4036.62,5381.83
278,5980,4456.81,5093.36
279,5980,3078.5,5472.11
280,5980,3489.19,5582.1
281,5980,4469,5107.29
282,5980,4475.38,5114.57
283,5980,2758.25,4902.78
284,5980,4350.25,4971.57
285,5980,4359.75,5365.62
286,5980,3992.31,4913.38
287,5980,3666.62,5332.82
288,5980,3090.81,4944.7
289,5980,4639.44,5302.07
290,5980,4991,5323.67
291,5980,4258.62,5241.15
292,5980,4110,4697
293,5980,3806.12,4684.23
294,5980,4032.62,5376.5
295,5980,4597.62,5254.29
296,5980,4018.44,5357.58
297,5980,3979.44,4897.54
298,5980,4699.62,5370.86
299,5980,3322.19,5314.9
300,5980,3728.69,5423.09
301,5980,4133.94,5511.58
302,5980,3400.69,5440.5
303,5980,4485.56,5126.21
304,5980,4370.19,5378.46
305,5980,4480.12,5120
306,5980,4643.19,5306.36
307,5980,4403.56,5419.54
308,5980,3731.12,5426.64
309,5980,3838.94,5118.25
310,5980,3758.44,5466.36
311,5980,3910.62,5213.83
312,5980,4203.62,5604.5
313,5980,3948,5263.67
314,5980,3871.88,5631.36
315,5980,3927,5711.55
316,5980,3665.5,5331.18
317,5980,4114.81,5064.15
318,5980,4802.06,5487.93
319,5980,3529.5,5646.6
320,5980,3397.62,5435.6
321,5980,4078.12,5437.17
322,5980,3592.62,5225.18
323,5980,3736.62,5434.64
324,5980,4987.5,5699.86
325,5980,2981.94,5300.44
326,5980,4402.12,5417.77
327,5980,3472.12,5554.8
328,5980,5076.44,5801.5
329,5980,3490.44,5584.1
330,5980,2798,5595
331,5980,3277.44,5243.3
332,5980,4577.38,5231.14
333,5980,4085.75,5028.38
334,5980,4251.88,4859.14
335,5980,3306.94,4809.64
336,5980,3944.75,4854.85
337,5980,4000.25,5333.33
338,5980,3676.12,4901.17
339,5980,3923.81,4484.21
340,5980,3479.12,4638.5
341,5980,3405.06,4952.36
342,5980,3500.69,5091.45
343,5980,3500.06,5090.55
344,5980,3305.25,4807.18
345,5980,4052.25,4987.15
346,5980,4216.75,4819
347,5980,4068.62,5424.5
348,5980,5497,5497
349,5980,4392.94,5856.92
350,5980,4176.19,5567.92
351,5980,3743.88,5445.18
352,5980,4817.69,5505.79
353,5980,4158.5,5544.33
354,5980,4388.56,5401.08
355,5980,4093,5457
356,5980,2927.19,5203.11
357,5980,4160.94,5547.58
358,5980,4475.12,5507.62
359,5980,4279.62,5267
360,5980,4255.56,4863.36
361,5980,4728.31,5043.47
362,5980,4497.81,5535.54
363,5980,4318.69,5315.08
364,5980,4703.81,5375.64
365,5980,4327.25,5325.62
366,5980,4663.38,5329.43
367,5980,3927.38,5236.17
368,5980,5032,5367.4
369,5980,4470.31,5501.69
370,5980,4664.12,5330.29
371,5980,4122.12,5073.15
372,5980,4056.06,5407.75
373,5980,4467.19,5497.85
374,5980,4212.75,5616.67
375,5980,3774.12,5031.83
376,5980,4562.81,5214.5
377,5980,3983.38,5310.83
378,5980,3229.88,5167.2
379,5980,3378.19,5404.5
380,5980,4514.31,4815.2
381,5980,3496.56,5085.45
382,5980,3766.75,5022
383,5980,3977.25,4894.85
384,5980,4235.44,4840.36
385,5980,4614.19,4921.73
386,5980,4100.56,4373.87
387,5980,4188.62,4786.86
388,5980,4630,4938.6
389,5980,3787.44,4661.23
390,5980,3503.44,4670.92
391,5980,3147.44,5035.3
392,5980,4388.62,5015.43
393,5980,2765.19,4915.11
394,5980,4416.44,5435.38
395,5980,3862.12,5149.17
396,5980,3572.44,5195.82
397,5980,4406.25,5422.85
398,5980,4112.94,5483.58
399,5980,3489.44,5582.5
400,5980,4497.19,5534.77
401,5980,5203.88,5550.73
402,5980,4307,5742.33
403,5980,4940.81,5646.5
404,5980,3865,5621.36
405,5980,3808.06,5538.55
406,5980,3290.12,5263.6
407,5980,4005,5339.67
408,5980,4606.31,4913.33
409,5980,4762.5,4762.5
410,5980,3345.44,4865.64
411,5980,4467.19,5497.85
412,5980,4102.38,5469.5
413,5980,3167.56,5630.44
414,5980,4709.94,5382.64
415,5980,4466.5,5497
416,5980,3971.81,5776.73
417,5980,4196.25,5594.67
418,5980,4825.25,5514.43
419,5980,4147.69,5104.62
420,5980,4260.5,5243.46
421,5980,3972.5,5296.33
422,5980,3251.69,5202.1
423,5980,3652,5311.55
424,5980,4780.94,5099.6
425,5980,4167.38,5128.85
426,5980,4766.56,5084.27
427,5980,4350.5,4640.47
428,5980,3501.12,5092.09
429,5980,3387.75,4927.18
430,5980,4226.56,5201.69
431,5980,4264.94,5248.92
432,5980,5502.56,5502.56
433,5980,5197.06,5543.47
434,5980,3405.88,5448.8
435,5980,4189.88,5156.54
436,5980,4765.44,5083.07
437,5980,4554.94,5205.5
438,5980,3980.31,5306.75
439,5980,3768.62,5481.18
440,5980,4330.5,5773.67
441,5980,4174.62,5565.83
442,5980,4581.62,5638.69
443,5980,3417.81,5467.9
444,5980,4292.69,5283.08
445,5980,4002.12,4925.46
446,5980,5033.19,5368.67
447,5980,4458,5094.71
448,5980,4502.25,5145.29
449,5980,4406.06,5035.36
450,5980,4571.69,5224.64
451,5980,4344.25,4964.71
452,5980,4125.62,5077.46
453,5980,3225.06,4690.55
454,5980,3839.62,4725.46
455,5980,4837.5,5159.93
456,5980,4809.12,5496
457,5980,5005.25,5338.87
458,5980,3955,5273
459,5980,3918.12,5223.83
460,5980,3633.31,5284.36
461,5980,3694.25,5373
462,5980,4198.81,5167.54
463,5980,3762.44,5472.18
464,5980,4640.81,5303.64
465,5980,4359.88,4982.57
466,5980,3890.62,5187.17
467,5980,3166.94,4606
468,5980,3988,4557.57
469,5980,4412.69,5042.93
470,5980,4043.06,4975.85
471,5980,4027.06,4602.21
472,5980,4091.19,4675.5
473,5980,3652.12,4494.69
474,5980,3438.12,3667.27
475,5980,4112.5,4386.6
476,5980,4824.12,4824.12
477,5980,3881.5,4777
478,5980,4746.44,5062.8
479,5980,3769.88,5026.17
480,5980,3914.94,5219.58
481,5980,4983.31,5315.47
482,5980,3170.12,5635
483,5980,4295.44,5726.92
484,5980,2906.06,5811.12
485,5980,3953.69,5750.36
486,5980,3571.69,5714.1
487,5980,3834.38,5112.17
488,5980,3622.62,5268.82
489,5980,3606.94,4808.92
490,5980,4241.12,5219.62
491,5980,3003.38,5338.56
492,5980,3707.62,4943.17
493,5980,4181.88,5146.69
494,5980,4797.25,5482.43
495,5980,4541.38,5589.15
496,5980,4094.44,5955.09
497,5980,3918.81,5699.64
498,5980,4908.44,5609.5
499,5980,3504.88,5607.2
500,5980,3343.25,5348.6
501,5980,4493.5,5530.23
502,5980,5160.19,5504.13
503,5980,3534.31,5654.3
504,5980,3405.56,5448.3
505,5980,4733.19,5409.21
506,5980,4389.31,5402
507,5980,4310.44,5304.92
508,5980,3535.38,5141.91
509,5980,4260.81,5243.85
510,5980,4154.38,5112.85
511,5980,3303.5,4804.64
512,5980,3556.19,4741.25
513,5980,4070.69,4652.07
514,5980,4223.56,4826.79
515,5980,4153.06,4746.21
516,5980,4526,5172.43
517,5980,3927,5235.67
518,5980,4009.94,5346.25
519,5980,3739.94,5439.45
520,5980,3878.38,5170.83
521,5980,3593.25,5748.6
522,5980,4850.94,5543.79
523,5980,4486.94,5522.15
524,5980,4680.5,5760.38
525,5980,3984.62,5795.36
526,5980,4373.81,5382.92
527,5980,3396.62,4940.09
528,5980,4037.81,4969.38
529,5980,3566.62,5706
530,5980,4918.12,5620.57
531,5980,4455.69,5483.69
532,5980,4119.56,5070
533,5980,3795.12,5519.73
534,5980,4441.81,5466.62
535,5980,3980.69,5307.25
536,5980,4858.69,5552.64
537,5980,4171.38,5561.5
538,5980,4855.81,5549.36
539,5980,5054.5,5776.43
540,5980,4925.12,5628.57
541,5980,3790,5512.27
542,5980,3926.56,5710.91
543,5980,3468.81,5549.5
544,5980,3683.5,5893
545,5980,3840.94,5586.36
546,5980,4612.75,5271.57
547,5980,5207.25,5207.25
548,5980,4920.19,5248.13
549,5980,3256.62,4736.45
550,5980,3439.62,5002.64
551,5980,3068.31,4908.7
552,5980,3119.56,4990.7
553,5980,4135.75,5514
554,5980,4041.75,5388.67
555,5980,4413.44,5431.69
556,5980,4416.19,5887.92
557,5980,3507.75,5611.8
558,5980,4782.5,5465.57
559,5980,3940.81,5254.08
560,5980,5274.06,5625.6
561,5980,3988.56,5317.75
562,5980,3891.62,5188.5
563,5980,4365,4988.43
564,5980,4004.94,5339.58
565,5980,3212.44,5710.22
566,5980,3568.31,5708.7
567,5980,3727.75,5421.73
568,5980,3521.69,5634.1
569,5980,3911.06,5688.36
570,5980,4997.38,5330.47
571,5980,4736.75,5413.29
572,5980,5155.62,5499.27
573,5980,3342.19,5346.9
574,5980,4818.38,5139.53
575,5980,3173.44,5076.9
576,5980,4096.94,5042.15
577,5980,4188.88,5155.31
578,5980,3993.25,4914.54
579,5980,4289.75,5279.46
580,5980,4391.44,5404.62
581,5980,4458.56,5487.23
582,5980,3534.94,5655.3
583,5980,4422.81,5443.23
584,5980,4093.19,5457.25
585,5980,3283.62,5253.2
586,5980,4366.94,5374.46
587,5980,3783.88,4656.85
588,5980,3627.38,4836.17
589,5980,3652.12,4869.17
590,5980,4422.94,4717.73
591,5980,4475.06,4773.33
592,5980,4103.19,4689.21
593,5980,3733.25,4977.33
594,5980,4059.44,4639.21
595,5980,4753.62,5432.57
596,5980,5052.69,5774.36
597,5980,5093.12,5820.57
598,5980,4323.56,5764.42
599,5980,5179.06,5918.79
600,5980,3458.5,5533
601,5980,4318,5757
602,5980,4261.88,5682.17
603,5980,3822.31,5559.27
604,5980,4557.06,5207.93
605,5980,3221.44,5726.22
606,5980,4374.06,5831.75
607,5980,5320.88,5675.53
608,5980,3322.69,5315.7
609,5980,3752.12,5002.5
610,5980,3623.88,5270.64
611,5980,3917.81,5223.42
612,5980,3314.5,5302.6
613,5980,3952.69,5269.92
614,5980,4220.81,4823.64
615,5980,4229.88,4511.8
616,5980,4080,4351.93
617,5980,4338.56,4627.73
618,5980,3990.38,4560.29
619,5980,3609.88,4812.83
620,5980,3483.06,5065.82
621,5980,4617.31,5276.79
622,5980,3129.38,5562.56
623,5980,3494.06,5081.82
624,5980,4357.12,4979.43
625,5980,3273.81,4761.45
626,5980,3752.44,4288.36
627,5980,3218.88,4291.5
628,5980,4450.31,4746.93
629,5980,3929.19,5238.58
630,5980,4642.12,5305.14
631,5980,3613.88,5256.09
632,5980,3916.94,4820.62
633,5980,4474.62,4772.87
634,5980,4032.31,4608.21
635,5980,3768.38,4306.57
636,5980,3201.62,4656.45
637,5980,4365.25,4988.71
638,5980,4358.69,5364.31
639,5980,3789.88,5512.09
640,5980,4880.19,5205.47
641,5980,3789.44,5511.45
642,5980,4150.12,5107.62
643,5980,3176.12,5081.2
644,5980,4115.69,5065.23
645,5980,5168.81,5513.33
646,5980,4405.75,5422.23
647,5980,4857,5550.71
648,5980,4073.88,5431.5
649,5980,4305.44,5298.77
650,5980,3915.06,5219.75
651,5980,3033,5391.22
652,5980,4550.56,5200.5
653,5980,3444.19,4591.92
654,5980,3836.19,4721.23
655,5980,3601.69,5238.36
656,5980,4725.56,5400.5
657,5980,3147.5,5035.4
658,5980,3379.19,4914.73
659,5980,3440.31,5003.64
660,5980,2780.75,4942.78
661,5980,3083.25,4932.6
662,5980,3998.25,5330.67
663,5980,3577.69,4769.92
664,5980,3966.19,4881.23
665,5980,3608.88,4811.5
666,5980,3464.06,5038.18
667,5980,3306.75,4809.36
668,5980,4379.12,5389.46
669,5980,4378.38,5388.54
670,5980,3229.5,5166.6
671,5980,4506.56,5150.21
672,5980,5216.94,5564.67
673,5980,4608,5266.14
674,5980,4884.81,5210.4
675,5980,4312.12,5307
676,5980,4730.94,5822.46
677,5980,2902.88,5804.75
678,5980,4515.62,5557.46
679,5980,2300,5255.86
680,5980,4243.81,4849.93
681,5980,4330.44,5329.54
682,5980,3992.56,4913.69
683,5980,3817.62,4698.38
684,5980,3422.94,4563.58
685,5980,3368.5,5389
686,5980,4818.12,5506.29
687,5980,4208.38,5610.83
688,5980,4446.31,5472.15
689,5980,4217.56,5623.08
690,5980,4208.19,5610.58
691,5980,4388,5400.38
692,5980,4847.88,5540.29
693,5980,3592.44,5224.91
694,5980,3117,4533.36
695,5980,4902.56,5229.33
696,5980,3910.62,5213.83
697,5980,4382.62,5008.57
698,5980,4210.06,5613.08
699,5980,4456.81,5485.08
700,5980,5049.19,5385.73
701,5980,4502.88,5541.77
702,5980,3788.31,5509.82
703,5980,3989.12,5318.5
704,5980,3215.25,5143.8
705,5980,2938.81,5223.78
706,5980,3336.69,5338.1
707,5980,4675.31,5754
708,5980,3843.06,5589.45
709,5980,3792.75,5516.27
710,5980,4627.81,5695.54
711,5980,3890.31,5658.18
712,5980,4020.44,5847.45
713,5980,5342.56,5698.67
714,5980,5261.88,5612.6
715,5980,3877.5,5639.55
716,5980,4968.69,5678.36
717,5980,4187.75,5583.33
718,5980,3811.69,5543.82
719,5980,4629.94,5698.15
720,5980,4416.44,5435.38
721,5980,4107.81,5476.75
722,5980,3649.19,5307.45
723,5980,3996.12,4918.08
724,5980,3870.44,4763.38
725,5980,3814.25,4359
726,5980,2898.31,4636.7
727,5980,4391.5,5018.71
728,5980,4777.69,5096.13
729,5980,3507.62,5101.55
730,5980,4498.62,5141.14
731,5980,2871.69,5742.38
732,5980,3135.25,5573
733,5980,4391.56,5855.08
734,5980,4545.75,5594.54
735,5980,3992.88,5323.5
736,5980,3942.38,5256.17
737,5980,5329.06,5684.27
738,5980,4140.19,5519.92
739,5980,4710.81,5797.69
740,5980,4229.44,5638.92
741,5980,4665.5,5741.92
742,5980,3967.5,5770.45
743,5980,4260.81,5680.75
744,5980,4596.19,5656.62
745,5980,3884,5649
746,5980,3873.31,5633.45
747,5980,3727.12,5420.82
748,5980,4418.19,5437.54
749,5980,3710.06,5396
750,5980,4337.06,5782.42
751,5980,3851.44,5601.64
752,5980,5408.62,5408.62
753,5980,5170.81,5515.47
754,5980,4549.62,5199.43
755,5980,3627.19,5275.45
756,5980,3410.44,5456.1
757,5980,3582.75,5210.82
758,5980,2859.12,5717.25
759,5980,5328.38,5683.53
760,5980,2919.81,5838.62
761,5980,4654.56,5728.46
762,5980,4072.81,5430.08
763,5980,4873.38,5569.43
764,5980,3464.19,5542.1
765,5980,4450.94,5086.64
766,5980,4172.19,5562.58
767,5980,5427.38,5789.13
768,5980,4529.5,5574.54
769,5980,3454.5,5526.6
770,5980,4205.44,5606.92
771,5980,4250.69,5231.38
772,5980,4101.19,5467.92
773,5980,3810.69,5080.58
774,5980,4676.56,4988.27
775,5980,3526.19,5128.55
776,5980,3657.62,5319.73
777,5980,4187.06,5153.08
778,5980,4500.44,5538.77
779,5980,3563.88,5183.36
780,5980,3845.56,4732.77
781,5980,4949.44,5279.33
782,5980,3983.94,5311.58
783,5980,2930.06,5859.12
784,5980,4264.19,5685.25
785,5980,4947.19,5653.79
786,5980,4043.19,5880.55
787,5980,4337.5,5783
788,5980,3984.06,5311.75
789,5980,3512.75,5619.8
790,5980,4246.56,5661.75
791,5980,4433.06,5455.85
792,5980,2921.88,5193.67
793,5980,4549.56,5599.23
794,5980,4479.75,5513.31
795,5980,3500.62,5600.4
796,5980,4473.75,5112.71
797,5980,3622.06,4829.08
798,5980,4547.12,5196.57
799,5980,4712,5026.07
800,5980,3296.62,5274
801,5980,4173.69,5136.62
802,5980,4344.06,5791.75
803,5980,4384.56,5845.75
804,5980,4011.56,5834.55
805,5980,4288.19,5717.25
806,5980,4272.81,5696.75
807,5980,5233.81,5582.67
808,5980,4517.75,5560.08
809,5980,3542.44,5152.18
810,5980,4490.38,5526.38
811,5980,4702.62,5787.62
812,5980,4567.62,5621.46
813,5980,4766.5,5866.23
814,5980,4614.81,5679.54
815,5980,2838.12,5675.25
816,5980,3449.62,5518.8
817,5980,3721.25,5412.27
818,5980,4532.38,5578.08
819,5980,4580.44,5637.23
820,5980,4994.44,5327.33
821,5980,3219.12,5150
822,5980,4141.44,5096.92
823,5980,3000.56,4800.3
824,5980,4163,5550.33
825,5980,4217.38,5622.83
826,5980,4588,5646.54
827,5980,4102.5,5469.67
828,5980,4514.31,5555.85
829,5980,5256.12,5606.47
830,5980,3193.12,5675.89
831,5980,4435.06,5913.08
832,5980,5102.94,5831.79
833,5980,3642.38,5827.2
834,5980,3839.25,5583.91
835,5980,4159,5545
836,5980,4344.38,5792.17
837,5980,4012.38,5835.73
838,5980,3905.19,5679.82
839,5980,5298.88,5298.88
840,5980,4880.69,5577.79
841,5980,4699.75,5784.08
842,5980,4674.81,5753.38
843,5980,4065.69,5420.58
844,5980,4094,5038.54
845,5980,4436.31,5069.93
846,5980,3655.44,4873.58
847,5980,4012.56,4938.31
848,5980,4342.88,4963.14
849,5980,3033.88,4853.6
850,5980,4260.44,4868.93
851,5980,2976.31,5290.44
852,5980,3265.38,5224
853,5980,3583.25,5211.55
854,5980,3337.31,4853.82
855,5980,3611.12,5252.09
856,5980,4407.31,5424.15
857,5980,2575.69,5886
858,5980,4429.94,5906.25
859,5980,4322,5762.33
860,5980,4893,5591.86
861,5980,4697.56,5368.5
862,5980,3882.25,5646.45
863,5980,4421.31,5441.38
864,5980,4766.38,5447.14
865,5980,4441.44,5075.79
866,5980,3922.31,5704.73
867,5980,3782.06,5500.73
868,5980,4783.56,5466.79
869,5980,3409.19,5454.1
870,5980,4593.5,5653.31
871,5980,4891.19,5589.79
872,5980,4111.38,5481.5
873,5980,2353.75,5378.71
874,5980,4427,5902.33
875,5980,5352.75,5709.53
876,5980,2950.88,5900.75
877,5980,2812.69,5624.38
878,5980,4372.94,5830.25
879,5980,3522.69,5635.7
880,5980,4219.88,5626.17
881,5980,4615.31,5680.15
882,5980,3995.31,5326.75
883,5980,4637.06,5706.92
884,5980,5166,5510.33
885,5980,3402.94,5444.1
886,5980,4138.38,5517.5
887,5980,4374.19,5383.38
888,5980,3929.12,5238.5
889,5980,3915.75,5695.18
890,5980,4232.25,5642.67
891,5980,5191.31,5537.33
892,5980,5235.19,5584.13
893,5980,3478.94,5565.7
894,5980,3293.56,5269.1
895,5980,4041.94,4974.46
896,5980,3633.5,5284.64
897,5980,4223.88,4827.14
898,5980,4065.38,5003.31
899,5980,3917.81,5223.42
900,5980,4292.31,5282.62
901,5980,2959.31,5260.22
902,5980,4039.81,5386.08
903,5980,4261.31,5244.46
904,5980,4812.81,5133.6
905,5980,4309.88,5304.23
906,5980,4378.44,5388.62
907,5980,4258.62,5241.15
908,5980,4017.94,5356.92
909,5980,3558.31,5692.7
910,5980,3387.31,5419.1
911,5980,4308.69,4924.07
912,5980,4534.25,5181.86
913,5980,4647.5,5311.29
914,5980,3857.06,5142.42
915,5980,4252.06,5233.08
916,5980,4400.5,5029
917,5980,4016.12,5354.5
918,5980,2800.81,5600.62
919,5980,3746.69,5449.27
920,5980,3720.44,5411.09
921,5980,3346.38,4867
922,5980,3483.62,5573.2
923,5980,4194.75,5592.67
924,5980,4239.31,5652.08
925,5980,4767.31,5867.23
926,5980,4140.81,5520.75
927,5980,3887.44,5182.92
928,5980,4213.62,5185.77
929,5980,3335.38,5336
930,5980,3362.19,5378.9
931,5980,4002.81,5821.82
932,5980,4053.5,5895.55
933,5980,3914.81,5693.82
934,5980,3847.31,5595.64
935,5980,4265.94,5687.58
936,5980,4279.12,5266.38
937,5980,3279.06,4769.09
938,5980,4006.69,4931.08
939,5980,4202.69,4802.93
940,5980,4383.31,5009.36
941,5980,4538.56,4841.07
942,5980,3817.44,5089.58
943,5980,4459.88,4757.13
944,5980,4239.62,4845.14
