generation,maxEv,aveEv,aveEvNotOne
141,5980,4142.31,5098
142,5980,3857.5,5610.45
143,5980,3641.69,5296.55
144,5980,3671.06,5339.27
145,5980,3332.44,5331.3
146,5980,3884.38,5649.55
147,5980,3148.69,5596.89
148,5980,4725.88,5400.86
149,5980,4766.19,5446.93
150,5980,3828.44,5568.18
151,5980,2734.38,5467.75
152,5980,4251.69,5232.62
153,5980,5229.88,5578.47
154,5980,4384.44,5396
155,5980,3338.06,5340.3
156,5980,4517.62,5559.92
157,5980,3166.25,5628.11
158,5980,3678.38,5349.91
159,5980,4218,5191.15
160,5980,4689.94,5359.79
161,5980,4154.94,5539.58
162,5980,3577.38,5723.2
163,5980,5381.25,5381.25
164,5980,3295.88,5272.8
165,5980,5287.5,5287.5
166,5980,4491.75,5133.29
167,5980,3124.69,5554.22
168,5980,4396.19,5024.07
169,5980,4110,5058.23
170,5980,4547.25,5196.71
171,5980,4147,5103.77
172,5980,4383.69,5009.79
173,5980,4504.88,5148.29
174,5980,4586.31,4892
175,5980,4352.88,5357.15
176,5980,3217.81,4680
177,5980,4332.62,4951.43
178,5980,4445,4741.27
179,5980,3731.38,4974.83
180,5980,4342.56,4962.79
181,5980,4344,4633.53
182,5980,3578.31,4770.75
183,5980,3400.38,4533.5
184,5980,2856.44,4569.7
185,5980,3488.81,4651.42
186,5980,3457.81,5029.09
187,5980,3130.62,5008.4
188,5980,3598.62,5233.91
189,5980,3247.19,5194.9
190,5980,3270.88,4757.18
191,5980,2599.56,4620.67
192,5980,2834.94,4535.3
193,5980,2971.19,4753.3
194,5980,4432.69,5065.79
195,5980,4870.88,5195.53
196,5980,3297.19,5274.9
197,5980,3247.25,4722.82
198,5980,4075.62,5015.92
199,5980,3419,4972.64
200,5980,4768.56,5449.64
201,5980,3448,5516.2
202,5980,3395.19,5431.7
203,5980,4387.81,5400.15
204,5980,4404.81,5421.08
205,5980,3964.5,5285.67
206,5980,3774.75,5490.09
207,5980,3097,5505
208,5980,3205.12,5127.6
209,5980,3935.69,5247.25
210,5980,4170.38,5132.54
211,5980,5157.81,5501.6
212,5980,2925.94,5200.89
213,5980,4489.12,5130.29
214,5980,4086.06,5028.77
215,5980,3817.44,5089.58
216,5980,4155.25,4748.71
217,5980,3525.19,5639.7
218,5980,4139.75,5519.33
219,5980,4386.5,5848.33
220,5980,4842.12,5533.71
221,5980,3458.38,5532.8
222,5980,3764.44,5475.09
223,5980,3710.56,5396.73
224,5980,4995.19,5708.64
225,5980,3905.25,5679.91
226,5980,4178.5,5571
227,5980,3856.44,5608.91
228,5980,5042.81,5763.07
229,5980,4256.62,5675.17
230,5980,4018.06,5357.08
231,5980,3659.44,5322.36
232,5980,3631.81,5282.18
233,5980,3519.75,5631
234,5980,3242.06,5186.7
235,5980,3840.69,5586
236,5980,4238.75,5651.33
237,5980,3752.88,5458.27
238,5980,3241.5,5761.89
239,5980,3990.06,5803.27
240,5980,3898.81,5670.55
241,5980,4590.56,5649.69
242,5980,3402.44,5443.3
243,5980,4294.94,5285.85
244,5980,3867.62,5156.5
245,5980,4383.75,5009.86
246,5980,3920.12,5226.5
247,5980,3647.62,4863.17
248,5980,3997.06,4919.23
249,5980,4116,5065.62
250,5980,3406.75,4954.82
251,5980,2800.06,4977.11
252,5980,4219.62,5193.15
253,5980,4249,5229.31
254,5980,3935.56,5247.08
255,5980,3701.62,5383.73
256,5980,4044.44,5392.25
257,5980,3727.12,4969.17
258,5980,3600.19,5236.18
259,5980,4349.69,5353.23
260,5980,3689.94,5366.73
261,5980,2989.06,4781.9
262,5980,4558.19,4558.19
263,5980,3242.69,4716.18
264,5980,4879.38,4879.38
265,5980,3046.75,4874.2
266,5980,3221.38,5153.6
267,5980,4269.94,5255.08
268,5980,3288.12,5260.4
269,5980,3945.94,4856.31
270,5980,3772.25,5029.33
271,5980,4218.75,4821.29
272,5980,3900.94,5200.92
273,5980,4668.19,5334.93
274,5980,3839.75,5119.33
275,5980,4227.94,5203.38
276,5980,3552.94,4736.92
277,5980,3839.19,4724.92
278,5980,3706.69,4941.92
279,5980,4248.62,5228.85
280,5980,3930.56,5240.42
281,5980,3976.62,4894.08
282,5980,4662.06,5327.93
283,5980,4281.75,4893.29
284,5980,3881.25,5174.67
285,5980,4550.81,5200.79
286,5980,4044,5391.67
287,5980,3882.62,5176.5
288,5980,3386.88,5418.4
289,5980,4459,5095.86
290,5980,4814.75,5135.67
291,5980,3837.31,5581.09
292,5980,3941.62,5732.82
293,5980,5351.69,5708.4
294,5980,3640.12,5823.6
295,5980,4126.69,5501.92
296,5980,3575.25,5199.91
297,5980,3632.5,5283.18
298,5980,4357.19,4979.5
299,5980,3957.75,5276.67
300,5980,4281.5,5708.33
301,5980,4485.62,5520.54
302,5980,4634.88,4943.8
303,5980,4289.5,4902.14
304,5980,4062.44,4999.69
305,5980,3432.38,4992.09
306,5980,3759.81,5468.36
307,5980,3385.06,5415.5
308,5980,3255.62,5208.4
309,5980,3638.94,5292.55
310,5980,3591.5,5223.55
311,5980,3956.62,5275.17
312,5980,4491.12,5527.31
313,5980,3247.75,5773
314,5980,3836.12,5579.36
315,5980,4520.31,5563.23
316,5980,4252.62,5669.83
317,5980,3965.25,5286.67
318,5980,4373.31,4997.93
319,5980,4912.69,5240.13
320,5980,3405.38,4952.82
321,5980,3292.94,4390.25
322,5980,3726.44,4258.64
323,5980,3536.94,4352.92
324,5980,4465.88,5103.71
325,5980,4840.5,5163.13
326,5980,3251.12,5779
327,5980,4544.81,5593.38
328,5980,4153.5,5537.67
329,5980,3687.69,5899.7
330,5980,5303.5,5657
331,5980,4673,5751.15
332,5980,3814.25,5547.55
333,5980,3340.56,5344.3
334,5980,4027.94,5858.36
335,5980,4125.38,5500.17
336,5980,3464.69,5542.9
337,5980,3566.81,5706.3
338,5980,4307,5742.33
339,5980,3987.44,5799.45
340,5980,3139.94,5581.33
341,5980,4321.06,5761.08
342,5980,3607.06,5246.18
343,5980,3752.12,5457.18
344,5980,4282.06,5709.08
345,5980,4355.75,5360.69
346,5980,4963.88,5294.73
347,5980,3398.81,5437.5
348,5980,3980.94,5307.58
349,5980,4399.44,5414.46
350,5980,4470,5501.31
351,5980,4710.25,5383
352,5980,3583.38,5732.8
353,5980,3480.19,5567.7
354,5980,3352.44,5363.3
355,5980,3769.38,5482.27
356,5980,4118.94,5491.58
357,5980,3518.44,5117.27
358,5980,4446.69,5472.62
359,5980,3798.62,5524.82
360,5980,4334.44,5334.46
361,5980,3935.19,5723.45
362,5980,3271.12,5814.56
363,5980,3729.88,5424.82
364,5980,4744.25,5421.86
365,5980,4459.31,5488.15
366,5980,3774.5,5489.73
367,5980,5017.56,5352
368,5980,4470.62,5502.08
369,5980,3542.88,5668
370,5980,4556.25,5607.46
371,5980,5171.12,5515.8
372,5980,4065.69,5420.58
373,5980,3974.44,5298.92
374,5980,4006.12,5341.17
375,5980,3366.44,5385.7
376,5980,4057.81,5410.08
377,5980,4141.94,5522.25
378,5980,5342.75,5698.87
379,5980,5188.06,5533.87
380,5980,4824.31,5145.87
381,5980,4357.5,5362.85
382,5980,3557.19,5173.64
383,5980,4078.62,5437.83
384,5980,3394.88,4937.55
385,5980,3572.12,5195.36
386,5980,4295.31,5726.75
387,5980,2758.69,5516.38
388,5980,4136.69,5515.25
389,5980,4011.38,5348.17
390,5980,4574.06,5629.38
391,5980,4435.38,5458.69
392,5980,5114.94,5455.87
393,5980,5188.31,5929.36
394,5980,4719.56,5808.46
395,5980,2881.12,5761.25
396,5980,4091.31,5454.75
397,5980,3793.94,5518
398,5980,4318.19,5757.25
399,5980,4715.69,5803.69
400,5980,5063.88,5787.14
401,5980,5200.44,5547.07
402,5980,2855.06,5709.12
403,5980,4667.62,5744.54
404,5980,4265.25,5686.67
405,5980,4416.5,5888.33
406,5980,3310.62,5884.78
407,5980,4345.19,5793.25
408,5980,4742.25,5419.57
409,5980,4490,5525.92
410,5980,3832.19,5573.64
411,5980,3605.25,5243.55
412,5980,4165.06,5553.08
413,5980,4476.81,5509.69
414,5980,3756.81,4623.54
415,5980,3633.81,4844.75
416,5980,4653.69,4653.69
417,5980,3863.69,5151.25
418,5980,4190,5156.69
419,5980,4455.25,5091.57
420,5980,3570.31,5192.73
421,5980,4301.62,5294.08
422,5980,4301.75,4916.14
423,5980,3201.81,5122.3
424,5980,3895.5,5193.67
425,5980,4387.75,5850
426,5980,4760.06,5439.93
427,5980,3964.94,5286.25
428,5980,3731.31,4974.75
429,5980,4622.12,4930.2
430,5980,4061.06,4641.07
431,5980,3293.81,5269.5
432,5980,4586.31,5241.36
433,5980,3906.94,5208.92
434,5980,4310.38,5304.85
435,5980,4475.69,5508.31
436,5980,4027.5,5369.67
437,5980,2914.75,5181
438,5980,4745.12,5061.4
439,5980,5182.25,5182.25
440,5980,4517.12,5559.31
441,5980,3033.38,5391.89
442,5980,4450.56,5086.21
443,5980,3115.69,5538.22
444,5980,4750.19,5846.15
445,5980,3493.62,5589.2
446,5980,4197.75,5166.23
447,5980,4721.81,5036.53
448,5980,2801.06,4978.89
449,5980,3798.75,5064.67
450,5980,4183.81,5149.08
451,5980,5008.5,5342.33
452,5980,4197.88,5596.83
453,5980,3270.44,5232.1
454,5980,4384.75,5011
455,5980,4629.94,4938.53
456,5980,4198.69,4798.36
457,5980,4328.06,4946.21
458,5980,4491.06,5527.23
459,5980,3485.69,5576.5
460,5980,4485.38,5520.23
461,5980,4292,5722.33
462,5980,4433.94,5456.92
463,5980,4978.5,5689.57
464,5980,4186.5,5581.67
465,5980,3711.94,5398.73
466,5980,3703.06,5385.82
467,5980,3457,5530.6
468,5980,4009.69,5345.92
469,5980,5383.81,5383.81
470,5980,4645.69,5717.54
471,5980,4429.75,5451.77
472,5980,3978.5,5304.33
473,5980,3601.5,5761.8
474,5980,5542.44,5542.44
475,5980,4234.56,5211.54
476,5980,4210.94,5182.46
477,5980,4972.94,5304.4
478,5980,3804.75,5072.67
479,5980,5069.56,5407.47
480,5980,4919.56,5622.21
481,5980,3853.69,5604.91
482,5980,4358.94,5811.58
483,5980,5230.88,5579.53
484,5980,4638.12,5300.57
485,5980,3589.12,5220.09
486,5980,3221.38,5153.6
487,5980,4641.56,5712.46
488,5980,4279.69,5705.92
489,5980,4106.31,5474.75
490,5980,3666.5,5332.64
491,5980,4291.38,5281.46
492,5980,4085.88,5447.5
493,5980,3980.19,5306.58
494,5980,4340.06,5341.38
495,5980,3489.19,5582.1
496,5980,3761.62,5471
497,5980,4524.38,5568.23
498,5980,4173.5,5564.33
499,5980,3757.75,5010
500,5980,4033.62,5377.83
501,5980,3877.88,5170.17
502,5980,4505.19,5544.62
503,5980,4045.75,5394
504,5980,3479.81,5567.1
505,5980,4661.19,5326.93
506,5980,2953.06,5249.11
507,5980,4908.81,5236
508,5980,4051.88,4986.69
509,5980,4032.38,5376.17
510,5980,4880,5577
511,5980,4139.31,5518.75
512,5980,4919.12,5621.71
513,5980,4460.44,5489.54
514,5980,4724.75,5814.85
515,5980,2898.19,5795.38
516,5980,4255.81,5674.08
517,5980,4295.12,5286.08
518,5980,4069.25,5425.33
519,5980,4681.12,5349.71
520,5980,4682.06,5350.79
521,5980,3538.44,5146.36
522,5980,3760.5,5013.67
523,5980,3914.94,5219.58
524,5980,3829.69,5105.92
525,5980,2585.19,5169.38
526,5980,4830.12,5152.07
527,5980,4223.38,5197.77
528,5980,3366.06,5385.1
529,5980,4137.31,5516.08
530,5980,4320.88,5760.83
531,5980,3286,5841
532,5980,3710.81,5397.09
533,5980,4014.88,5352.83
534,5980,4320.62,5317.46
535,5980,4572.81,5627.85
536,5980,4736.94,5829.85
537,5980,5015.38,5731.71
538,5980,4354.12,5805.17
539,5980,4162.06,5549.08
540,5980,4379.62,5390.08
541,5980,3858.75,5612.27
542,5980,4313.12,5750.5
543,5980,4912.69,5614.36
544,5980,4783.75,5887.46
545,5980,3959.94,5759.45
546,5980,4301.12,5734.5
547,5980,3852.19,5602.73
548,5980,3938.25,5727.91
549,5980,4255.19,5673.25
550,5980,4303.94,5738.25
551,5980,4285.81,5714.08
552,5980,4518.62,5561.15
553,5980,4296.56,5287.85
554,5980,3450.25,4600
555,5980,3968.19,4883.69
556,5980,2828.19,5027.11
557,5980,3937.19,5249.25
558,5980,3531.56,5136.36
559,5980,3978.5,5304.33
560,5980,4068.19,5006.77
561,5980,3757.5,5465
562,5980,3506.5,5609.8
563,5980,3719.94,4959.58
564,5980,4638.81,4948
565,5980,4420.31,5440.15
566,5980,4282.62,5270.69
567,5980,3892.94,5190.25
568,5980,4118.25,5490.67
569,5980,3836.12,4721.15
570,5980,3605.88,4807.5
571,5980,4460.75,5489.92
572,5980,4788.25,5893
573,5980,3993.06,5807.64
574,5980,3527.06,5642.7
575,5980,4966.94,5298
576,5980,3724.06,4583.23
577,5980,2629.5,4673.89
578,5980,3212,4671.55
579,5980,3756.56,4623.23
580,5980,4557.31,4861.07
581,5980,3745.12,4993.17
582,5980,3363.75,4484.67
583,5980,3651.5,5310.82
584,5980,4839.75,5162.33
585,5980,4833.25,5523.57
586,5980,4360.56,4983.36
587,5980,4433.94,5456.92
588,5980,3920.88,5227.5
589,5980,3227,5736.11
590,5980,4258.25,5677.33
591,5980,4285.19,5713.25
592,5980,4655.75,5729.92
593,5980,5181.12,5526.47
594,5980,3399.31,5438.3
595,5980,4182.81,5576.75
596,5980,3639.06,5292.73
597,5980,3836.88,5580.45
598,5980,4256.5,5675
599,5980,4043.25,5390.67
600,5980,3636.5,5289
601,5980,3864.81,5621.09
602,5980,3397.5,5435.4
603,5980,3260.56,5216.3
604,5980,3846.81,5594.91
605,5980,4815.31,5503.07
606,5980,4571.06,5223.93
607,5980,4588.31,5646.92
608,5980,4371.75,5380.38
609,5980,4206.94,5608.92
610,5980,4232.88,5643.5
611,5980,4377.56,5836.42
612,5980,3325.5,5911.22
613,5980,5099.5,5827.86
614,5980,3618.25,5262.45
615,5980,3963.06,5283.75
616,5980,4522.81,5566.31
617,5980,4731.88,5407.71
618,5980,4941.56,5647.36
619,5980,4624.38,5691.31
620,5980,3906.12,5681.18
621,5980,4300.75,5734
622,5980,4992.62,5705.71
623,5980,3791.75,5514.82
624,5980,3931.5,5718.09
625,5980,4541.81,5589.69
626,5980,4080.19,5439.92
627,5980,4635.5,5297.57
628,5980,3399.75,5439
629,5980,4152.25,5110.23
630,5980,4736.56,4736.56
631,5980,4210.31,5181.69
632,5980,4867.69,5562.93
633,5980,4719.94,5394.07
634,5980,4451.31,5087.07
635,5980,3072.44,4915.3
636,5980,5030.94,5030.94
637,5980,4376.81,5001.93
638,5980,3963.25,4877.62
639,5980,3669.12,5336.45
640,5980,3827.75,5103.33
641,5980,4515,5556.69
642,5980,4576.56,5632.46
643,5980,4623.06,5689.69
644,5980,3859.75,5613.73
645,5980,3892.81,5661.82
646,5980,3657.12,5850.8
647,5980,5115.56,5846.21
648,5980,3979.19,5787.45
649,5980,3807.62,5537.91
650,5980,4202.62,5172.23
651,5980,4026.38,5368.17
652,5980,4828.81,5150.67
653,5980,4279.88,5267.31
654,5980,4973.69,5305.2
655,5980,4949.44,5279.33
656,5980,4442.38,5467.31
657,5980,3825.56,5564
658,5980,4587.38,5242.57
659,5980,3939.69,4848.62
660,5980,3114.81,5536.67
661,5980,3875.94,5637.27
662,5980,4499.25,5537.31
663,5980,3281.19,5832.44
664,5980,5152.62,5888.57
665,5980,3558.25,5692.6
666,5980,4587.06,5645.38
667,5980,3120.62,5547
668,5980,4153.88,5112.23
669,5980,4668,5334.71
670,5980,3537.88,5145.55
671,5980,4070.5,5427
672,5980,3066.12,5450.11
673,5980,3328.38,5324.8
674,5980,4388.56,5401.08
675,5980,5109.88,5109.88
676,5980,4372.62,4997.14
677,5980,3400.81,4946.18
678,5980,3323.38,5316.8
679,5980,3961.75,5762.09
680,5980,4236.81,5648.75
681,5980,4634.19,5703.38
682,5980,4203.5,5604.33
683,5980,4855.19,5548.64
684,5980,4323.69,5764.58
685,5980,3894.62,5664.45
686,5980,4211.38,5614.83
687,5980,3821.88,5558.64
688,5980,5060.81,5398.13
689,5980,4662.56,5328.5
690,5980,4299.12,5291
691,5980,3493.69,5081.27
692,5980,3618.75,5263.18
693,5980,3886.75,5182
694,5980,3719.62,5409.91
695,5980,3898.62,5670.27
696,5980,4152.56,5536.42
697,5980,3523.94,5637.7
698,5980,3740.88,5440.82
699,5980,4690.06,5359.93
700,5980,3109.5,5527.22
701,5980,3049.75,5421
702,5980,3727.75,5421.73
703,5980,4217,5189.92
704,5980,4397.56,4690.67
705,5980,3990,4910.54
706,5980,3586,4413.31
707,5980,4457.62,4754.73
708,5980,4819.06,5507.36
709,5980,3377.12,4911.73
710,5980,3375.62,4909.55
711,5980,3267,5226.6
712,5980,4318.25,5314.54
713,5980,4542.12,5590.08
714,5980,4079.25,5438.67
715,5980,4140.5,5520.33
716,5980,4028.94,5371.58
717,5980,4302,5294.54
718,5980,4455.06,5482.92
719,5980,3534.75,5141
720,5980,4549.81,5199.64
721,5980,4829.44,5519.21
722,5980,3311.12,5297.2
723,5980,4124.81,5499.42
724,5980,4796.62,5481.71
725,5980,4569.62,5623.92
726,5980,3408.44,5452.9
727,5980,3795.31,5060.08
728,5980,3601.19,4801.25
729,5980,3948.5,5264.33
730,5980,4712.31,5799.54
731,5980,2865.94,5730.88
732,5980,3677.25,5348.27
733,5980,3132.56,5011.5
734,5980,3999.06,5331.75
735,5980,4268.44,5253.23
736,5980,3772.88,5030.17
737,5980,4267.06,4876.5
738,5980,4700.38,5371.71
739,5980,3935.69,5247.25
740,5980,4007.31,5342.75
741,5980,4100.19,5046.15
742,5980,3766.56,5021.75
743,5980,4549.19,5198.93
744,5980,2979.31,5295.78
745,5980,4483.44,5123.79
746,5980,4291.12,5281.15
747,5980,4401.56,5417.08
748,5980,3783.38,5502.64
749,5980,3879.88,5643
750,5980,4789.56,5473.64
751,5980,4352.56,5803.08
752,5980,4216.25,5621.33
753,5980,4134,5511.67
754,5980,4619.75,5279.57
755,5980,3920.44,5226.92
756,5980,3824.44,5098.92
757,5980,3860.19,5146.58
758,5980,3354.38,5366.4
759,5980,4191.44,5158.46
760,5980,5040.38,5376.33
761,5980,4158.56,5544.42
762,5980,4405.69,5422.15
763,5980,3589.75,5221
764,5980,4508.06,5151.93
765,5980,3954.56,5272.42
766,5980,4515.56,5160.5
767,5980,3639.5,5293.36
768,5980,4608.5,5266.71
769,5980,4728.56,5403.93
770,5980,4686.12,5767.31
771,5980,5486.12,5851.8
772,5980,5013.19,5729.21
773,5980,4264.88,5686.17
774,5980,4685.06,5766
775,5980,4509.19,5549.54
776,5980,4316.44,5754.92
777,5980,4347.31,5350.31
778,5980,4826.38,5515.71
779,5980,3792.88,5516.45
780,5980,5048,5769
781,5980,4277.44,5702.92
782,5980,4711.56,5798.62
783,5980,4400.06,5415.23
784,5980,3864.06,5151.75
785,5980,4213.19,5185.23
786,5980,4618.12,5277.71
787,5980,3690.81,5368
788,5980,3232.06,5170.7
789,5980,4506.75,5546.54
790,5980,3816.19,5550.36
791,5980,4562.5,5615.15
792,5980,4085.62,5447.17
793,5980,3147.06,5594
794,5980,4792.38,5898.08
795,5980,4080.81,5440.75
796,5980,4041.12,5877.55
797,5980,4468.12,5957.17
798,5980,4310.94,5747.58
799,5980,3514.19,5622.1
800,5980,3980.94,5307.58
801,5980,4477.12,5510.08
802,5980,4447.5,5473.62
803,5980,3830.06,5570.55
804,5980,3733.19,5429.64
805,5980,5356.56,5356.56
806,5980,5283.12,5635.27
807,5980,4065.44,5420.25
808,5980,3060.69,5440.44
809,5980,4186.56,5581.75
810,5980,3953.62,5750.27
811,5980,3183.69,5659.11
812,5980,3734.88,5432.09
813,5980,4841,5163.67
814,5980,3303.38,4065.46
815,5980,4820.31,4820.31
816,5980,4096.81,5042
817,5980,4650.94,5315.21
818,5980,4105.38,5052.54
819,5980,3444.38,5510.4
820,5980,4280.62,5707.17
821,5980,3650.69,5309.64
822,5980,4203.88,5604.83
823,5980,4181.44,5574.92
824,5980,4002.62,5336.5
825,5980,4216.81,5189.69
826,5980,3544.88,5155.73
827,5980,3677.88,5349.18
828,5980,4330.19,5329.23
829,5980,4000.19,5333.25
830,5980,3880.12,5643.36
831,5980,4702.44,5374.07
832,5980,4100.69,5046.77
833,5980,3036.75,5397.89
834,5980,2425.19,5542
835,5980,3249.38,5775.89
836,5980,3947.69,5741.64
837,5980,4342.44,5789.58
838,5980,3490.38,5584
839,5980,2961.75,5264.56
840,5980,3904,4804.69
841,5980,3931.44,4838.46
842,5980,4222.88,4826
843,5980,3733.12,4594.38
844,5980,3749.06,4614
845,5980,4140.69,5096
846,5980,3040.56,5404.67
847,5980,2957.38,5256.78
848,5980,3846.94,5128.92
849,5980,3381.81,4918.55
850,5980,4174.69,4770.93
851,5980,4410.94,5040.93
852,5980,3769.19,5482
853,5980,3223.69,5730.22
854,5980,3673.12,5342.27
855,5980,4677.44,5345.5
856,5980,4420.38,5440.23
857,5980,2939.88,5225.67
858,5980,3922.62,5229.83
859,5980,3591.94,5224.18
860,5980,5108.38,5108.38
861,5980,4156.62,4750.29
862,5980,4462.19,5099.5
863,5980,3255.06,4734.18
864,5980,4076,5016.38
865,5980,4765.75,5083.4
866,5980,4724.69,5399.5
867,5980,4476.62,5509.46
868,5980,3369.81,5391.1
869,5980,4663.62,5329.71
870,5980,4893.69,5592.64
871,5980,3978.31,5786.18
872,5980,5069.31,5793.36
873,5980,4423.06,5897.08
874,5980,3169.44,5633.78
875,5980,3307.31,5291.1
876,5980,4548,5197.57
877,5980,3444.75,5010.09
878,5980,3834,5111.67
879,5980,3645.94,5302.73
880,5980,3498.44,5088.18
881,5980,2920.88,5191.89
882,5980,4378.88,5389.15
883,5980,2945,5234.78
884,5980,5244.88,5244.88
885,5980,2942.75,5230.78
886,5980,4426.12,5447.31
887,5980,4879.44,5204.67
888,5980,4238.31,5650.75
889,5980,4596.31,5252.79
890,5980,4233.25,5209.92
891,5980,4108.19,5056
892,5980,4609.06,5267.36
893,5980,3831.75,4715.77
894,5980,4451.81,5087.64
895,5980,4611.5,5270.14
896,5980,4069.69,5425.92
897,5980,4759.38,5439.14
898,5980,3096.94,5504.89
899,5980,3223.38,5156.8
900,5980,4543.12,5591.31
901,5980,4611.56,5675.54
902,5980,5279.38,5631.27
903,5980,4887.69,5585.79
904,5980,3179.44,5086.5
905,5980,4084.19,5026.46
906,5980,3160.44,5056.1
907,5980,3917.25,5222.67
908,5980,5068.88,5406.73
909,5980,3429.88,4988.45
910,5980,5261,5611.67
911,5980,5086.38,5425.4
912,5980,4674.88,5342.57
913,5980,4128.38,4718
914,5980,4129.06,4404.27
915,5980,4807.56,5128
916,5980,2897,5149.44
917,5980,2963.44,5267.56
918,5980,4210,5613
919,5980,4181.69,5575.25
920,5980,3471.12,5553.2
921,5980,2943.81,5232.67
922,5980,4396.25,5410.54
923,5980,4238.62,5216.54
924,5980,4588.69,5244.07
925,5980,3477.19,5057.27
926,5980,4955,4955
927,5980,3273.25,5236.6
928,5980,4385.94,5012.36
929,5980,3639.19,4851.92
930,5980,3745.31,4993.42
931,5980,3893.19,4791.38
932,5980,3539,4355.46
933,5980,3278.19,4767.82
934,5980,4818.19,5139.33
935,5980,3507.62,5101.55
936,5980,4643.88,5307.14
937,5980,4376.5,5386.23
938,5980,4066.62,5421.83
939,5980,3766.75,5022
940,5980,4040.69,4617.79
941,5980,4436,5069.57
942,5980,4886.56,5212.27
943,5980,3686.88,4915.5
944,5980,4589.69,4895.6
945,5980,4405.88,4699.53
946,5980,4469.25,4767.13
947,5980,4335.81,5336.15
