generation,maxEv,aveEv,aveEvNotOne
438,5818,4463,5492.69
439,5818,4960.75,5291.4
440,5818,4068.69,5007.38
441,5818,4607.44,5265.5
442,5818,5104.44,5444.67
443,5818,4447.94,5474.15
444,5818,3182.44,5091.3
445,5818,3388.94,5421.7
446,5818,3439.75,5002.82
447,5818,3264.38,4747.73
448,5818,3353.06,4470.42
449,5818,4459.94,5096.93
450,5818,3643.5,5299.18
451,5818,4757.88,5437.43
452,5818,3795.19,5519.82
453,5818,4230.25,5640
454,5818,4371.88,5380.54
455,5818,4336.12,4955.43
456,5818,4112.25,5061
457,5818,4709.5,4709.5
458,5818,3493.69,4657.92
459,5818,3514.25,4685.33
460,5818,3973,4540.43
461,5818,3168.5,4224.33
462,5846,3018.56,3714.92
463,5846,3145.62,4193.83
464,5846,4080.19,5439.92
465,5846,4020.06,5359.75
466,5846,3340.19,5343.7
467,5846,4565.19,5217.21
468,5846,4598,5254.71
469,5846,3937.56,4846
470,5846,3511.06,4681.08
471,5846,2997.94,4360.18
472,5846,4028.38,4296.87
473,5846,3193.88,4645.18
474,5846,3325.69,4836.91
475,5846,4179.94,5144.31
476,5846,4195.69,5163.69
477,5846,4773.5,5091.67
478,5846,3570,5192.27
479,5846,3443.12,5508.4
480,5846,3763.31,5473.45
481,5846,4145.81,5527.42
482,5846,3512.38,5619.2
483,5846,3792.62,5516.09
484,5846,3499.62,5598.8
485,5846,4102.88,5470.17
486,5846,3801.94,5529.64
487,5846,3498.31,5596.7
488,5846,4508.19,5548.31
489,5846,4334.56,5779.08
490,5846,3908.69,5684.91
491,5846,3586.06,5215.64
492,5846,4042.06,4974.62
493,5846,4496.44,5138.64
494,5846,4273.94,4884.36
495,5846,4472.38,5111.14
496,5846,3362.12,5378.8
497,5846,4676.44,5344.36
498,5846,3591.88,5224.09
499,5846,3626.31,5274.18
500,5846,3660.44,5323.82
501,5846,3502.38,5603.2
502,5846,4855.62,5549.14
503,5846,4769.06,5450.21
504,5846,4251.12,5231.92
505,5846,5096.12,5435.8
506,5846,3591.06,5222.91
507,5846,4152.81,5110.92
508,5846,3779.25,5038.67
509,5846,3395.94,4939.09
510,5846,3982.25,5309.33
511,5846,4545.44,5194.64
512,5846,3999.81,5332.75
513,5846,5120.19,5461.47
514,5846,3574.62,5199
515,5846,4362.81,4985.93
516,5846,3476.25,4634.67
517,5846,4758.31,5075.47
518,5846,4206.56,5177.08
519,5846,2547.56,5094.12
520,5846,3589.69,4785.92
521,5846,3106.75,4518.45
522,5846,4131.31,4721.36
523,5846,3618.12,5262.27
524,5846,4217.25,5190.23
525,5846,3786.12,5506.64
526,5846,3659.75,4879.33
527,5846,3425.31,4566.75
528,5846,3978,4895.77
529,5846,4046.25,4979.77
530,5846,4217.06,5190
531,5846,3295.06,5271.5
532,5846,3768.38,5024.17
533,5846,3275.69,5240.5
534,5846,4614.75,4922.33
535,5846,4659.56,4970.13
536,5846,3973.38,5297.5
537,5846,3891.12,5659.36
538,5846,3741.5,5441.73
539,5846,3388.12,5420.4
540,5846,3746.75,5449.36
541,5846,4299.56,5291.54
542,5846,3940.94,5254.25
543,5846,3575.25,4766.67
544,5846,4804.94,5125.2
545,5846,4038.06,5383.75
546,5846,5107.12,5447.53
547,5846,4251.5,5232.38
548,5846,3703.19,4557.54
549,5846,2969.44,4318.73
550,5846,4195.88,4795.14
551,5846,4199.69,5168.62
552,5846,3465.81,5040.73
553,5846,3433.25,4993.36
554,5846,4123.31,4712.21
555,5846,4761.19,4761.19
556,5846,4081.94,4664.93
557,5846,4238.31,4843.64
558,5846,3700.62,4933.83
559,5846,4064.38,5418.83
560,5846,4032.5,5376.33
561,5846,3100.31,5510.89
562,5846,3794,5518.09
563,5846,4005.56,5340.42
564,5846,3930.06,5239.75
565,5846,4810.19,5497.21
566,5846,4898.25,5597.86
567,5846,4102.5,5469.67
568,5846,2923.5,5846
569,5846,4511.62,5552.54
570,5846,3986.81,5315.42
571,5846,3688.44,5364.55
572,5846,4715.62,5029.93
573,5846,4247.44,5227.38
574,5846,4728.44,5043.6
575,5846,4117,5489
576,5846,3327.69,5323.7
577,5846,4850.81,5174.13
578,5846,3922.06,5229.08
579,5846,5155.12,5498.73
580,5846,4746.56,5424.5
581,5846,3842.5,5588.64
582,5846,4098.88,5044.54
583,5846,4084.69,5445.92
584,5846,4114.12,5485.17
585,5846,3728.44,5422.73
586,5846,4034.56,5379.08
587,5846,4864.94,5189.2
588,5846,4057.31,5409.42
589,5846,4247.56,5227.54
590,5846,4112.38,5061.15
591,5846,3648.5,5306.45
592,5846,3885.19,5650.73
593,5846,4136,5514.33
594,5846,3856.31,5141.42
595,5846,4471.81,5110.5
596,5846,3290.31,5263.9
597,5846,4327.12,5325.46
598,5846,4119.69,5070.15
599,5846,4404.56,5033.64
600,5846,3832.88,5110.17
601,5846,4002.25,4925.62
602,5846,4560,4863.93
603,5846,4293.38,4906.57
604,5846,4234.19,5211.08
605,5846,4320.56,5317.38
606,5846,3406.5,4954.45
607,5846,4025.31,4954
608,5846,4383.69,5009.79
609,5846,3558.69,4744.58
610,5846,4212.25,4813.86
611,5846,3376.38,5401.6
612,5846,4293.81,5724.75
613,5846,5257.31,5607.73
614,5846,3748.5,5451.91
615,5846,3620.56,5265.82
616,5846,4179.12,5143.31
617,5846,4149.88,5107.31
618,5846,3677.44,5348.55
619,5846,3371.12,5393.2
620,5846,5204.75,5551.67
621,5846,4272.69,5696.58
622,5846,4139.69,5519.25
623,5846,3576.75,5722.2
624,5846,3857.31,5610.18
625,5846,3926.44,5710.73
626,5846,4449.94,5476.62
627,5846,3984,5311.67
628,5846,4363.75,5370.54
629,5846,4102.81,5470.08
630,5846,4545.12,5593.77
631,5846,3194.12,5677.67
632,5846,3850.25,5599.91
633,5846,3405.06,5447.5
634,5846,4200.94,5600.92
635,5846,4287.25,5276.38
636,5846,5033.88,5369.4
637,5846,3750.25,5454.45
638,5846,3091.69,5495.56
639,5846,4672.81,5340.21
640,5846,4050.12,5399.83
641,5846,4675.5,5343.29
642,5846,3745.56,4993.75
643,5846,3153.62,5045.2
644,5846,3255.94,5208.9
645,5846,4480.06,5513.69
646,5846,3376,5401
647,5846,4286.94,5276
648,5846,3529.94,4706.25
649,5846,4091.44,4675.79
650,5846,4273.44,5259.38
651,5846,4091,5454.33
652,5846,3791.94,5515.09
653,5846,4522.56,5566
654,5846,4505.25,5544.69
655,5846,3214.06,5713.11
656,5846,4489.25,5525
657,5846,3833.31,5575.27
658,5846,4984.25,5316.47
659,5846,3570.5,5193
660,5846,2886.38,5130.56
661,5846,4056,5407.67
662,5846,3817.38,5089.5
663,5846,4447.12,5082.29
664,5846,3750.94,5000.92
665,5846,2418.31,5526.29
666,5846,2294,5242.14
667,5846,3803.81,5532.36
668,5846,3896,5666.45
669,5846,5031.12,5366.47
670,5846,2664.31,5327.62
671,5846,4092.19,5455.92
672,5846,3836.25,5579.55
673,5846,4987.56,5320
674,5846,4027.06,4956.15
675,5846,4446.38,4742.73
676,5846,4077.94,5018.77
677,5846,3534.31,5140.36
678,5846,3638.38,4850.83
679,5846,3794.56,5059.08
680,5846,4219.81,5193.38
681,5846,4135.38,5089.46
682,5846,3375.88,4909.91
683,5846,4297.62,5289.15
684,5846,4392.25,5405.62
685,5846,4285.12,5273.77
686,5846,3593.5,4791
687,5846,4456.81,4753.87
688,5846,4212.62,5184.54
689,5846,3585,5214.09
690,5846,3825.5,5100.33
691,5846,3427.5,4985
692,5846,4267.5,5252.08
693,5846,4238.69,5216.62
694,5846,3683.31,5357.09
695,5846,4255.44,5673.58
696,5846,4597.12,5657.77
697,5846,3210.25,5706.33
698,5846,4438.94,5463.08
699,5846,3361.44,5377.7
700,5846,4018.44,5357.58
701,5846,2970.44,5280
702,5846,4068.94,5007.69
703,5846,4142.94,5098.77
704,5846,3758.31,5010.75
705,5846,3564.12,4751.83
706,5846,3914.81,4818
707,5846,3852.81,5136.75
708,5846,4089.38,5032.85
709,5846,4916.62,5618.86
710,5846,4579.5,5636.08
711,5846,3464.94,5543.3
712,5846,4200.25,5600
713,5846,2937,5220.56
714,5846,2856.38,5077.22
715,5846,3370.56,4902.18
716,5846,3256.12,4735.73
717,5846,3654.88,4872.83
718,5846,4766.12,5083.8
719,5846,4436.5,4732.2
720,5846,3720.25,5410.82
721,5846,4595.69,5656
722,5846,3949.44,5265.58
723,5846,4095.88,5040.85
724,5846,3819.5,5092.33
725,5846,3069.62,4910.8
726,5846,3896.5,4795.46
727,5846,4269.81,4554.4
728,5846,3373.88,4152.23
729,5846,4129.69,4404.93
730,5846,4406.5,4700.2
731,5846,3843.31,5124.08
732,5846,4325.75,4943.57
733,5846,4268.25,5253
734,5846,3571.62,5194.64
735,5846,4015.19,4941.54
736,5846,4244.56,4850.79
737,5846,3908.38,4466.57
738,5846,4791.88,5111.27
739,5846,4932.81,5261.6
740,5846,4762.75,5080.2
741,5846,4452.62,5088.57
742,5846,4658.56,4969.07
743,5846,4073.94,5013.85
744,5846,3930.38,4837.15
745,5846,3475.12,4633.17
746,5846,2806.44,4988.44
747,5846,4189.06,4787.36
748,5846,3446.75,4595.33
749,5846,3571.62,5714
750,5846,4807.94,5494.64
751,5846,4123.31,5497.42
752,5846,4240.38,5653.5
753,5846,4238.88,5651.5
754,5846,3756.56,5463.64
755,5846,3302.12,5282.8
756,5846,4090,5453
757,5846,3562.19,5180.91
758,5846,4856.31,5549.93
759,5846,4787.5,5106.6
760,5846,3692.62,5370.64
761,5846,3862.75,5618.09
762,5846,3934.12,5721.91
763,5846,4306.44,5741.58
764,5846,4200.25,5600
765,5846,4490.75,5526.85
766,5846,3585.12,5735.6
767,5846,3342.25,5347
768,5846,3777.75,5036.67
769,5846,4551.44,5201.5
770,5846,4038.19,5383.92
771,5846,3178.5,5085
772,5846,3927.19,4833.23
773,5846,3899.44,5198.92
774,5846,4106.19,5474.58
775,5846,4771.06,5452.5
776,5846,3752.25,5457.36
777,5846,3652.69,5312.55
778,5846,4130.12,5506.5
779,5846,5047.38,5383.8
780,5846,3887.88,5654.64
781,5846,3231.12,5743.44
782,5846,3736.94,5435.09
783,5846,4340.81,5342.31
784,5846,3959.56,5279.08
785,5846,2995.94,5325.33
786,5846,3132.69,5011.7
787,5846,4512.81,4813.6
788,5846,3588.75,4416.69
789,5846,4090.62,5034.38
790,5846,4179.12,5143.31
791,5846,3767.75,5479.91
792,5846,3937.25,5249.33
793,5846,3873.25,5164
794,5846,4416.31,5435.23
795,5846,4322.19,5319.38
796,5846,4880.06,5577.07
797,5846,4807.25,5493.86
798,5846,4128.06,5503.75
799,5846,3803.06,5070.42
800,5846,3192.19,5106.9
801,5846,3780.12,5497.91
802,5846,4497.75,5535.46
803,5846,4256,5674.33
804,5846,4143.5,5524.33
805,5846,4927.5,5255.93
806,5846,4279.38,5266.69
807,5846,3982.38,5309.5
808,5846,3659.62,5322.64
809,5846,3882.75,5176.67
810,5846,4715.12,5029.4
811,5846,4179.38,4776.29
812,5846,3639.25,4852
813,5846,2798.62,4477.2
814,5846,3877.5,4772.08
815,5846,3900.62,4800.54
816,5846,2772.56,5544.12
817,5846,3421.88,5474.4
818,5846,3704.12,5387.36
819,5846,4568.62,5221.14
820,5846,3319.88,5311.2
821,5846,2874,5108.56
822,5846,3855.19,4744.62
823,5846,3941.94,4851.38
824,5846,3602.69,4803.25
825,5846,3223.31,4688
826,5846,3721.81,4580.46
827,5846,4523.06,5169.07
828,5846,4171.81,5134.31
829,5846,4706.5,5378.71
830,5846,3957.19,5275.92
831,5980,3860.56,5147.08
832,5980,3821.88,5558.64
833,5980,4389.44,5402.15
834,5980,3836.56,5580
835,5980,4178.06,5570.42
836,5980,3344.5,5350.6
837,5980,4356.5,5808.33
838,5980,3799.81,5526.55
839,5980,4227.19,5635.92
840,5980,4423.56,5897.75
841,5980,3943.19,5735.09
842,5980,4319.88,5759.5
843,5980,4239.31,5652.08
844,5980,4367.94,5375.69
845,5980,4238.56,5216.46
846,5980,3964.94,5286.25
847,5980,4271.12,4881.14
848,5980,4347.19,4968.07
849,5980,3353,4876.64
850,5980,4085.25,5027.77
851,5980,4380.88,5391.62
852,5980,4058.69,4995.08
853,5980,4106.38,5474.83
854,5980,5043.44,5379.6
855,5980,4304.75,5739.33
856,5980,4292.62,5723.17
857,5980,3991.88,5322.17
858,5980,3629.06,5278.18
859,5980,4643.94,5307.21
860,5980,3910.25,5213.33
861,5980,4058.94,5411.58
862,5980,4418.06,5437.38
863,5980,3295.75,5858.33
864,5980,2982.06,5300.67
865,5980,3455.81,5026.18
866,5980,4013.19,5350.58
867,5980,4303.12,5737.17
868,5980,2564.19,5859.71
869,5980,4009.5,5831.55
870,5980,3904.06,5678.18
871,5980,3920.31,5701.82
872,5980,4708.75,5381.29
873,5980,4050.12,4984.54
874,5980,4373.56,4998.21
875,5980,4728.88,5044.07
876,5980,4084.69,5027.08
877,5980,3652.44,5312.18
878,5980,4015.62,5353.83
879,5980,4222.56,5196.77
880,5980,2894.31,5787.62
881,5980,4559.12,5611
882,5980,4616.81,5682
883,5980,4495.88,5138
884,5980,4048.56,5397.75
885,5980,2719.75,5438.5
886,5980,3955.38,5273.5
887,5980,4379.88,5839.5
888,5980,4590.69,5649.85
889,5980,4347.44,5796.25
890,5980,4320.56,5760.42
891,5980,4196.75,5595.33
892,5980,3796.31,5521.45
893,5980,4078.25,5437.33
894,5980,4623.12,5689.77
895,5980,3578.06,5724.3
896,5980,4215.5,5620.33
897,5980,4190,5156.69
898,5980,2694.25,4789
899,5980,3750.56,5000.42
900,5980,3436.25,4997.73
901,5980,4130.31,5506.75
902,5980,4069.25,5425.33
903,5980,4855.5,5549
904,5980,4774.62,5456.57
905,5980,4170.62,5560.5
906,5980,3563.5,5182.82
907,5980,4493.69,5530.46
908,5980,4029.75,5372.67
909,5980,4695.69,5366.36
910,5980,4296.56,5287.85
911,5980,4038.31,4970
912,5980,4005.75,4929.92
913,5980,3216.12,4677.55
914,5980,3552.69,4736.58
915,5980,3473.5,5051.91
916,5980,4143.06,5098.92
917,5980,4100.62,5046.69
918,5980,3203.19,4658.73
919,5980,4307.62,5301.46
920,5980,3745.94,5448.18
921,5980,4064,5418.33
922,5980,4236.69,5648.58
923,5980,3534.44,5654.5
924,5980,4603.25,5665.31
925,5980,4752.75,5849.31
926,5980,4247.5,5663
927,5980,4651,5724.08
928,5980,3092,5496.11
929,5980,3342.19,5346.9
930,5980,4156.5,5541.67
931,5980,3673.31,5342.55
932,5980,3953.88,5271.5
933,5980,3975.69,5300.58
934,5980,4813.56,5501.07
935,5980,4030.62,5373.83
936,5980,3448.62,5015.73
937,5980,3733.25,5429.73
938,5980,3379.31,5406.3
939,5980,4230.88,5640.83
940,5980,3570.75,5712.6
941,5980,4547.12,5596.23
942,5980,4359.81,5365.69
943,5980,4646.5,5310.14
944,5980,3939.94,5730.36
945,5980,4755.19,5852.31
946,5980,3910.19,5687.09
